week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;risk_groups;absolute;extrapolated
2024-37;Berlin;Region Ost;01;f;60-199;375;PKV;;2;101
2024-37;Berlin;Region Ost;01;f;60-199;377;PKV;;1;51
2024-37;Berlin;Region Ost;01;f;60-199;89111;GKV;;29;1465
2024-37;Berlin;Region Ost;01;f;60-199;89111;GKV;Asthma;1;51
2024-37;Berlin;Region Ost;01;f;60-199;89111;GKV;Chronische Leberkrankheit;1;51
2024-37;Berlin;Region Ost;01;m;30-59;89112;GKV;;6;303
2024-37;Berlin;Region Ost;01;m;60-199;375;PKV;;1;51
2024-37;Berlin;Region Ost;01;m;60-199;89111;GKV;;1;51
2024-37;Berlin;Region Ost;01;m;60-199;89111;GKV;;35;1769
2024-37;Berlin;Region Ost;01;m;60-199;89111;GKV;COPD;3;152
2024-37;Berlin;Region Ost;01;m;60-199;89111;GKV;Diabetes T1;1;51
2024-37;Berlin;Region Ost;01;m;60-199;89111;GKV;Hypertonie;5;253
2024-37;Berlin;Region Ost;03;f;30-59;89111;GKV;;5;251
2024-37;Berlin;Region Ost;03;f;30-59;89112;GKV;;9;453
2024-37;Berlin;Region Ost;03;f;30-59;89112;GKV;Hypertonie;1;50
2024-37;Berlin;Region Ost;03;f;60-199;89111;GKV;;8;402
2024-37;Berlin;Region Ost;03;f;60-199;89111;GKV;Asthma;1;50
2024-37;Berlin;Region Ost;03;f;60-199;89111;GKV;Chronische Herzkreislauf;1;50
2024-37;Berlin;Region Ost;03;f;60-199;89111;GKV;Hypertonie;1;50
2024-37;Berlin;Region Ost;03;f;60-199;89111;GKV;;31;1559
2024-37;Berlin;Region Ost;03;f;60-199;89111;GKV;Asthma;1;50
2024-37;Berlin;Region Ost;03;f;60-199;89111;GKV;COPD;1;50
2024-37;Berlin;Region Ost;03;f;60-199;89111;GKV;Chronische Herzkreislauf;1;50
2024-37;Berlin;Region Ost;03;f;60-199;89111;GKV;Hypertonie;1;50
2024-37;Berlin;Region Ost;03;f;60-199;89112;GKV;;1;50
2024-37;Berlin;Region Ost;03;m;0-29;89112;GKV;;1;50
2024-37;Berlin;Region Ost;03;m;30-59;375;PKV;;1;50
2024-37;Berlin;Region Ost;03;m;30-59;89111;GKV;;1;50
2024-37;Berlin;Region Ost;03;m;30-59;89111;GKV;COPD;1;50
2024-37;Berlin;Region Ost;03;m;30-59;89112;GKV;;5;251
2024-37;Berlin;Region Ost;03;m;30-59;89112;GKV;Diabetes T2;1;50
2024-37;Berlin;Region Ost;03;m;30-59;89112;GKV;Hypertonie;2;101
2024-37;Berlin;Region Ost;03;m;60-199;375;PKV;;2;101
2024-37;Berlin;Region Ost;03;m;60-199;89111;GKV;;9;453
2024-37;Berlin;Region Ost;03;m;60-199;89111;GKV;Chronische Leberkrankheit;1;50
2024-37;Berlin;Region Ost;03;m;60-199;89111;GKV;Hypertonie;1;50
2024-37;Berlin;Region Ost;03;m;60-199;89111;GKV;;17;855
2024-37;Berlin;Region Ost;03;m;60-199;89112;GKV;;2;101
2024-37;Brandenburg;Region Ost;01;f;0-29;89112;GKV;;2;10
2024-37;Brandenburg;Region Ost;01;f;30-59;89111;GKV;;1;5
2024-37;Brandenburg;Region Ost;01;f;30-59;89112;GKV;;5;26
2024-37;Brandenburg;Region Ost;01;f;60-199;375;PKV;;1;5
2024-37;Brandenburg;Region Ost;01;f;60-199;89111;GKV;;1;5
2024-37;Brandenburg;Region Ost;01;f;60-199;89111;GKV;;25;131
2024-37;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Chronische Leberkrankheit;1;5
2024-37;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Diabetes T2;2;10
2024-37;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Hypertonie;3;16
2024-37;Brandenburg;Region Ost;01;f;60-199;89112;GKV;;1;5
2024-37;Brandenburg;Region Ost;01;m;0-29;89112;GKV;;1;5
2024-37;Brandenburg;Region Ost;01;m;30-59;89112;GKV;;7;37
2024-37;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Hypertonie;1;5
2024-37;Brandenburg;Region Ost;01;m;60-199;375;PKV;;2;10
2024-37;Brandenburg;Region Ost;01;m;60-199;89111;GKV;;19;100
2024-37;Brandenburg;Region Ost;01;m;60-199;89111;GKV;COPD;2;10
2024-37;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Chronische Herzkreislauf;3;16
2024-37;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Diabetes T2;2;10
2024-37;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Hypertonie;2;10
2024-37;Brandenburg;Region Ost;03;f;30-59;89112;GKV;;4;397
2024-37;Brandenburg;Region Ost;03;f;30-59;89112;GKV;;2;198
2024-37;Brandenburg;Region Ost;03;f;60-199;89111;GKV;;1;99
2024-37;Brandenburg;Region Ost;03;f;60-199;89111;GKV;;15;1487
2024-37;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Asthma;3;297
2024-37;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Diabetes T2;3;297
2024-37;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Hypertonie;4;397
2024-37;Brandenburg;Region Ost;03;m;30-59;89112;GKV;;1;99
2024-37;Brandenburg;Region Ost;03;m;60-199;89111;GKV;;1;99
2024-37;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Diabetes T2;1;99
2024-37;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Hypertonie;1;99
2024-37;Brandenburg;Region Ost;03;m;60-199;89111;GKV;;13;1289
2024-37;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Chronische Herzkreislauf;2;198
2024-37;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Chronische Leberkrankheit;1;99
2024-37;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Diabetes T2;2;198
2024-37;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Hypertonie;4;397
2024-37;Brandenburg;Region Ost;03;m;60-199;89112;GKV;Chronische Herzkreislauf;1;99
2024-37;Brandenburg;Region Ost;03;m;60-199;89112;GKV;Hypertonie;1;99
2024-37;Bremen;Region Nord;01;f;60-199;375;PKV;;1;35
2024-37;Bremen;Region Nord;01;f;60-199;377;PKV;;1;35
2024-37;Bremen;Region Nord;01;f;60-199;89111;GKV;;6;208
2024-37;Bremen;Region Nord;01;f;60-199;89111;GKV;Diabetes T2;1;35
2024-37;Bremen;Region Nord;01;m;60-199;377;PKV;;1;35
2024-37;Bremen;Region Nord;01;m;60-199;89111;GKV;;1;35
2024-37;Bremen;Region Nord;03;f;30-59;89112;GKV;;2;59
2024-37;Bremen;Region Nord;03;f;30-59;89112;GKV;;1;30
2024-37;Bremen;Region Nord;03;f;30-59;89112;GKV;Chronische Leberkrankheit;1;30
2024-37;Bremen;Region Nord;03;f;30-59;89112;GKV;Diabetes T2;1;30
2024-37;Bremen;Region Nord;03;f;60-199;377;PKV;;3;88
2024-37;Bremen;Region Nord;03;f;60-199;89111;GKV;;1;30
2024-37;Bremen;Region Nord;03;f;60-199;89111;GKV;;5;148
2024-37;Bremen;Region Nord;03;m;30-59;89112;GKV;;2;59
2024-37;Bremen;Region Nord;03;m;60-199;377;PKV;;1;30
2024-37;Bremen;Region Nord;03;m;60-199;89111;GKV;;6;177
2024-37;Hamburg;Region Nord;01;f;30-59;89112;GKV;;3;83
2024-37;Hamburg;Region Nord;01;f;60-199;375;PKV;;1;28
2024-37;Hamburg;Region Nord;01;f;60-199;89111;GKV;;1;28
2024-37;Hamburg;Region Nord;01;f;60-199;89111;GKV;;1;28
2024-37;Hamburg;Region Nord;01;m;30-59;89112;GKV;;3;83
2024-37;Hamburg;Region Nord;01;m;30-59;89112;GKV;;1;28
2024-37;Hamburg;Region Nord;01;m;60-199;89111;GKV;Diabetes T2;1;28
2024-37;Hamburg;Region Nord;01;m;60-199;89111;GKV;;2;55
2024-37;Hamburg;Region Nord;01;m;60-199;89111;GKV;Hypertonie;1;28
2024-37;Hamburg;Region Nord;01;m;60-199;89112;GKV;;1;28
2024-37;Hamburg;Region Nord;03;f;30-59;89112;GKV;;1;44
2024-37;Hamburg;Region Nord;03;f;60-199;375;PKV;;1;44
2024-37;Hamburg;Region Nord;03;f;60-199;89111;GKV;;3;131
2024-37;Hamburg;Region Nord;03;m;30-59;89112;GKV;;1;44
2024-37;Hamburg;Region Nord;03;m;60-199;89111;GKV;;1;44
2024-37;Hamburg;Region Nord;03;m;60-199;89111;GKV;;6;263
2024-37;Hessen;Region West;01;f;0-29;89112;GKV;;1;38
2024-37;Hessen;Region West;01;f;30-59;89111;GKV;;2;75
2024-37;Hessen;Region West;01;f;30-59;89112;GKV;;4;150
2024-37;Hessen;Region West;01;f;30-59;89112;GKV;;13;488
2024-37;Hessen;Region West;01;f;30-59;89112Y;GKV;;1;38
2024-37;Hessen;Region West;01;f;60-199;1ZT;PKV;;1;38
2024-37;Hessen;Region West;01;f;60-199;89111;GKV;;13;488
2024-37;Hessen;Region West;01;f;60-199;89111;GKV;Chronische Leberkrankheit;1;38
2024-37;Hessen;Region West;01;f;60-199;89111;GKV;;35;1314
2024-37;Hessen;Region West;01;f;60-199;89111;GKV;Diabetes T2;1;38
2024-37;Hessen;Region West;01;f;60-199;89111;GKV;Hypertonie;3;113
2024-37;Hessen;Region West;01;f;60-199;89112;GKV;;1;38
2024-37;Hessen;Region West;01;f;60-199;89112;GKV;;1;38
2024-37;Hessen;Region West;01;m;30-59;89112;GKV;;2;75
2024-37;Hessen;Region West;01;m;30-59;89112;GKV;;6;225
2024-37;Hessen;Region West;01;m;60-199;375;PKV;;3;113
2024-37;Hessen;Region West;01;m;60-199;375;PKV;;1;38
2024-37;Hessen;Region West;01;m;60-199;5;PKV;Diabetes T2;1;38
2024-37;Hessen;Region West;01;m;60-199;5;PKV;Hypertonie;1;38
2024-37;Hessen;Region West;01;m;60-199;89111;GKV;;11;413
2024-37;Hessen;Region West;01;m;60-199;89111;GKV;Chronische Herzkreislauf;1;38
2024-37;Hessen;Region West;01;m;60-199;89111;GKV;Hypertonie;1;38
2024-37;Hessen;Region West;01;m;60-199;89111;GKV;;33;1239
2024-37;Hessen;Region West;01;m;60-199;89111;GKV;Hypertonie;1;38
2024-37;Hessen;Region West;02;f;60-199;89111;GKV;;2;0
2024-37;Hessen;Region West;02;m;30-59;89112;GKV;;2;0
2024-37;Hessen;Region West;02;m;60-199;89111;GKV;;1;0
2024-37;Hessen;Region West;03;f;30-59;89112;GKV;;1;48
2024-37;Hessen;Region West;03;f;60-199;375;GKV;;1;48
2024-37;Hessen;Region West;03;f;60-199;375;GKV;Hypertonie;1;48
2024-37;Hessen;Region West;03;f;60-199;375;PKV;;2;96
2024-37;Hessen;Region West;03;f;60-199;89111;GKV;;4;192
2024-37;Hessen;Region West;03;f;60-199;89111;GKV;Hypertonie;1;48
2024-37;Hessen;Region West;03;f;60-199;89111;GKV;;12;575
2024-37;Hessen;Region West;03;f;60-199;A76;PKV;;1;48
2024-37;Hessen;Region West;03;m;30-59;34;PKV;;1;48
2024-37;Hessen;Region West;03;m;30-59;89112;GKV;;1;48
2024-37;Hessen;Region West;03;m;30-59;89112;GKV;;3;144
2024-37;Hessen;Region West;03;m;30-59;89112Y;GKV;;1;48
2024-37;Hessen;Region West;03;m;60-199;375;GKV;;1;48
2024-37;Hessen;Region West;03;m;60-199;375;PKV;;3;144
2024-37;Hessen;Region West;03;m;60-199;89111;GKV;;6;287
2024-37;Hessen;Region West;03;m;60-199;89111;GKV;Diabetes T2;1;48
2024-37;Hessen;Region West;03;m;60-199;89111;GKV;Hypertonie;1;48
2024-37;Hessen;Region West;03;m;60-199;89111;GKV;;10;479
2024-37;Mecklenburg-Vorpommern;Region Ost;01;f;30-59;89112;GKV;;1;41
2024-37;Mecklenburg-Vorpommern;Region Ost;01;f;60-199;89111;GKV;;1;41
2024-37;Mecklenburg-Vorpommern;Region Ost;01;f;60-199;89111;GKV;;8;327
2024-37;Mecklenburg-Vorpommern;Region Ost;01;f;60-199;89111;GKV;Hypertonie;1;41
2024-37;Mecklenburg-Vorpommern;Region Ost;01;m;30-59;89112;GKV;;1;41
2024-37;Mecklenburg-Vorpommern;Region Ost;01;m;60-199;89111;GKV;;4;164
2024-37;Mecklenburg-Vorpommern;Region Ost;03;f;60-199;89111;GKV;;4;229
2024-37;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;89111;GKV;;6;344
2024-37;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;89111;GKV;Hypertonie;1;57
2024-37;Niedersachsen;Region Nord;01;f;60-199;375;PKV;;1;38
2024-37;Niedersachsen;Region Nord;01;f;60-199;89111;GKV;;4;153
2024-37;Niedersachsen;Region Nord;01;f;60-199;89111;GKV;;30;1145
2024-37;Niedersachsen;Region Nord;01;f;60-199;89111;GKV;Chronische Leberkrankheit;1;38
2024-37;Niedersachsen;Region Nord;01;f;60-199;89111;GKV;Diabetes T2;1;38
2024-37;Niedersachsen;Region Nord;01;f;60-199;89111;GKV;Hypertonie;1;38
2024-37;Niedersachsen;Region Nord;01;m;0-29;89112;GKV;;1;38
2024-37;Niedersachsen;Region Nord;01;m;0-29;89112;GKV;;1;38
2024-37;Niedersachsen;Region Nord;01;m;30-59;89112;GKV;;3;115
2024-37;Niedersachsen;Region Nord;01;m;60-199;29016;PKV;;1;38
2024-37;Niedersachsen;Region Nord;01;m;60-199;375;GKV;;1;38
2024-37;Niedersachsen;Region Nord;01;m;60-199;375;PKV;;3;115
2024-37;Niedersachsen;Region Nord;01;m;60-199;89111;GKV;;3;115
2024-37;Niedersachsen;Region Nord;01;m;60-199;89111;GKV;;21;802
2024-37;Niedersachsen;Region Nord;01;m;60-199;89111;GKV;Diabetes T1;1;38
2024-37;Niedersachsen;Region Nord;01;m;60-199;89111;GKV;Hypertonie;2;76
2024-37;Niedersachsen;Region Nord;02;f;0-29;89112;GKV;;1;23
2024-37;Niedersachsen;Region Nord;02;f;30-59;89112;GKV;;2;46
2024-37;Niedersachsen;Region Nord;02;f;60-199;89111;GKV;;3;69
2024-37;Niedersachsen;Region Nord;02;m;0-29;89112;GKV;;1;23
2024-37;Niedersachsen;Region Nord;02;m;60-199;89111;GKV;;1;23
2024-37;Niedersachsen;Region Nord;02;m;60-199;89111;GKV;;1;23
2024-37;Niedersachsen;Region Nord;03;f;30-59;3561;PKV;;1;41
2024-37;Niedersachsen;Region Nord;03;f;30-59;89112;GKV;;3;124
2024-37;Niedersachsen;Region Nord;03;f;60-199;1;PKV;;1;41
2024-37;Niedersachsen;Region Nord;03;f;60-199;3;PKV;;1;41
2024-37;Niedersachsen;Region Nord;03;f;60-199;3561;PKV;;2;83
2024-37;Niedersachsen;Region Nord;03;f;60-199;375;PKV;;1;41
2024-37;Niedersachsen;Region Nord;03;f;60-199;89111;GKV;;1;41
2024-37;Niedersachsen;Region Nord;03;f;60-199;89111;GKV;;17;701
2024-37;Niedersachsen;Region Nord;03;f;60-199;89111;GKV;COPD;1;41
2024-37;Niedersachsen;Region Nord;03;f;60-199;89111;GKV;Diabetes T2;2;83
2024-37;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;;1;41
2024-37;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;;1;41
2024-37;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;Asthma;1;41
2024-37;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;Chronische Leberkrankheit;1;41
2024-37;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;Diabetes T2;1;41
2024-37;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;Hypertonie;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;1;PKV;;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;1;PKV;;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;2;PKV;;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;375;PKV;;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;7;PKV;;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;89111;GKV;;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;89111;GKV;;12;495
2024-37;Niedersachsen;Region Nord;03;m;60-199;89111;GKV;Diabetes T2;1;41
2024-37;Nordrhein-Westfalen;Region West;01;f;0-29;89112;GKV;;3;96
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;375;PKV;;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89111;GKV;;3;96
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;;5;161
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;Asthma;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;COPD;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;;33;1060
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;Diabetes T2;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;Hypertonie;4;128
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;375;PKV;;7;225
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;377;PKV;;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;377;PKV;Hypertonie;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;;32;1028
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;Chronische Herzkreislauf;2;64
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;Diabetes T2;2;64
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;Hypertonie;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;;124;3984
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;COPD;3;96
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;Chronische Herzkreislauf;2;64
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;Chronische Leberkrankheit;4;128
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;Diabetes T2;7;225
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;Hypertonie;3;96
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89112;GKV;;5;161
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89112;GKV;;2;64
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89112;GKV;Hypertonie;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;0-29;89111;GKV;;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;0-29;89112;GKV;;6;193
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89111;GKV;;2;64
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;;7;225
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;;37;1189
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;Asthma;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;Chronische Leberkrankheit;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;Diabetes T2;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;Hypertonie;4;128
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112Y;GKV;Chronische Leberkrankheit;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;1;PKV;;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;375;PKV;;10;321
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;375;PKV;;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;377;PKV;;4;128
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;;27;867
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;COPD;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;Chronische Herzkreislauf;2;64
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;Diabetes T1;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;Diabetes T2;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;Hypertonie;2;64
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;;121;3887
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;Asthma;2;64
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;COPD;3;96
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;Chronische Herzkreislauf;4;128
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;Diabetes T2;6;193
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;Hypertonie;5;161
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89112;GKV;;3;96
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89112;GKV;;6;193
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89112;GKV;Diabetes T2;1;32
2024-37;Nordrhein-Westfalen;Region West;02;f;0-29;89112;GKV;;1;55
2024-37;Nordrhein-Westfalen;Region West;02;f;30-59;89112;GKV;;7;387
2024-37;Nordrhein-Westfalen;Region West;02;f;60-199;89111;GKV;;19;1050
2024-37;Nordrhein-Westfalen;Region West;02;f;60-199;89111;GKV;Diabetes T2;1;55
2024-37;Nordrhein-Westfalen;Region West;02;f;60-199;89111;GKV;Hypertonie;2;110
2024-37;Nordrhein-Westfalen;Region West;02;f;60-199;89112;GKV;;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;0-29;89112;GKV;;3;166
2024-37;Nordrhein-Westfalen;Region West;02;m;30-59;89112;GKV;;7;387
2024-37;Nordrhein-Westfalen;Region West;02;m;30-59;89112;GKV;Asthma;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;30-59;89112;GKV;Chronische Herzkreislauf;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;30-59;89112;GKV;Chronische Leberkrankheit;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;30-59;89112;GKV;Diabetes T2;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;30-59;89112;GKV;Hypertonie;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;60-199;89111;GKV;;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;60-199;89111;GKV;;19;1050
2024-37;Nordrhein-Westfalen;Region West;02;m;60-199;89111;GKV;Hypertonie;2;110
2024-37;Nordrhein-Westfalen;Region West;02;m;60-199;89112;GKV;Chronische Leberkrankheit;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;60-199;89112;GKV;Hypertonie;1;55
2024-37;Nordrhein-Westfalen;Region West;03;f;0-29;89112;GKV;;2;76
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;1;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;375;PKV;;3;114
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;89111;GKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;;10;380
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;;5;190
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;Diabetes T2;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;1;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;1;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;2;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;2;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;3;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;3;PKV;Asthma;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;3;PKV;Chronische Leberkrankheit;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;3;PKV;Hypertonie;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;375;PKV;;4;152
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;375;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;377;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;377;PKV;Hypertonie;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;;60;2277
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;Diabetes T2;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;;57;2163
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;Asthma;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;COPD;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;Chronische Herzkreislauf;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;Chronische Leberkrankheit;2;76
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;Diabetes T1;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;Diabetes T2;6;228
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;Hypertonie;6;228
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89112;GKV;;2;76
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89112;GKV;Hypertonie;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;0-29;89112;GKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;30-59;377;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;30-59;89112;GKV;;7;266
2024-37;Nordrhein-Westfalen;Region West;03;m;30-59;89112;GKV;Chronische Leberkrankheit;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;30-59;89112;GKV;;9;342
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;*105;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;1;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;;2;76
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;29;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;375;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;375;PKV;Hypertonie;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;375;PKV;;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;377;PKV;;3;114
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;;42;1594
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;Diabetes T2;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;Hypertonie;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;;49;1860
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;COPD;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;Chronische Herzkreislauf;2;76
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;Chronische Leberkrankheit;2;76
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;Diabetes T2;4;152
