week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;absolute;extrapolated
2024-37;Mecklenburg-Vorpommern;Region Ost;01;m;30-59;89112;GKV;1;41
2024-37;Mecklenburg-Vorpommern;Region Ost;01;m;60-199;89111;GKV;4;164
2024-37;Mecklenburg-Vorpommern;Region Ost;03;f;60-199;89111;GKV;4;229
2024-37;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;89111;GKV;7;401
2024-37;Niedersachsen;Region Nord;01;f;60-199;375;PKV;1;38
2024-37;Niedersachsen;Region Nord;01;f;60-199;89111;GKV;4;153
2024-37;Niedersachsen;Region Nord;01;f;60-199;89111;GKV;32;1221
2024-37;Niedersachsen;Region Nord;01;m;0-29;89112;GKV;1;38
2024-37;Niedersachsen;Region Nord;01;m;0-29;89112;GKV;1;38
2024-37;Niedersachsen;Region Nord;01;m;30-59;89112;GKV;3;115
2024-37;Niedersachsen;Region Nord;01;m;60-199;29016;PKV;1;38
2024-37;Niedersachsen;Region Nord;01;m;60-199;375;GKV;1;38
2024-37;Niedersachsen;Region Nord;01;m;60-199;375;PKV;3;115
2024-37;Niedersachsen;Region Nord;01;m;60-199;89111;GKV;3;115
2024-37;Niedersachsen;Region Nord;01;m;60-199;89111;GKV;24;916
2024-37;Niedersachsen;Region Nord;02;f;0-29;89112;GKV;1;23
2024-37;Niedersachsen;Region Nord;02;f;30-59;89112;GKV;2;46
2024-37;Niedersachsen;Region Nord;02;f;60-199;89111;GKV;3;69
2024-37;Niedersachsen;Region Nord;02;m;0-29;89112;GKV;1;23
2024-37;Niedersachsen;Region Nord;02;m;60-199;89111;GKV;1;23
2024-37;Niedersachsen;Region Nord;02;m;60-199;89111;GKV;1;23
2024-37;Niedersachsen;Region Nord;03;f;30-59;3561;PKV;1;41
2024-37;Niedersachsen;Region Nord;03;f;30-59;89112;GKV;3;124
2024-37;Niedersachsen;Region Nord;03;f;60-199;1;PKV;1;41
2024-37;Niedersachsen;Region Nord;03;f;60-199;3;PKV;1;41
2024-37;Niedersachsen;Region Nord;03;f;60-199;3561;PKV;2;83
2024-37;Niedersachsen;Region Nord;03;f;60-199;375;PKV;1;41
2024-37;Niedersachsen;Region Nord;03;f;60-199;89111;GKV;1;41
2024-37;Niedersachsen;Region Nord;03;f;60-199;89111;GKV;19;784
2024-37;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;1;41
2024-37;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;2;83
2024-37;Niedersachsen;Region Nord;03;m;60-199;1;PKV;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;1;PKV;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;2;PKV;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;375;PKV;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;7;PKV;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;89111;GKV;1;41
2024-37;Niedersachsen;Region Nord;03;m;60-199;89111;GKV;13;536
2024-37;Nordrhein-Westfalen;Region West;01;f;0-29;89112;GKV;3;96
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;375;PKV;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89111;GKV;3;96
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;6;193
2024-37;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;38;1221
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;375;PKV;7;225
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;377;PKV;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;377;PKV;1;32
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;35;1124
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;139;4465
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89112;GKV;5;161
2024-37;Nordrhein-Westfalen;Region West;01;f;60-199;89112;GKV;3;96
2024-37;Nordrhein-Westfalen;Region West;01;m;0-29;89111;GKV;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;0-29;89112;GKV;6;193
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89111;GKV;2;64
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;7;225
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;42;1349
2024-37;Nordrhein-Westfalen;Region West;01;m;30-59;89112Y;GKV;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;1;PKV;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;375;PKV;10;321
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;375;PKV;1;32
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;377;PKV;4;128
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;32;1028
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;139;4465
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89112;GKV;3;96
2024-37;Nordrhein-Westfalen;Region West;01;m;60-199;89112;GKV;7;225
2024-37;Nordrhein-Westfalen;Region West;02;f;0-29;89112;GKV;1;55
2024-37;Nordrhein-Westfalen;Region West;02;f;30-59;89112;GKV;7;387
2024-37;Nordrhein-Westfalen;Region West;02;f;60-199;89111;GKV;22;1216
2024-37;Nordrhein-Westfalen;Region West;02;f;60-199;89112;GKV;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;0-29;89112;GKV;3;166
2024-37;Nordrhein-Westfalen;Region West;02;m;30-59;89112;GKV;10;552
2024-37;Nordrhein-Westfalen;Region West;02;m;60-199;89111;GKV;1;55
2024-37;Nordrhein-Westfalen;Region West;02;m;60-199;89111;GKV;21;1160
2024-37;Nordrhein-Westfalen;Region West;02;m;60-199;89112;GKV;1;55
2024-37;Nordrhein-Westfalen;Region West;03;f;0-29;89112;GKV;2;76
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;1;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;375;PKV;3;114
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;89111;GKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;10;380
2024-37;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;6;228
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;1;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;1;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;2;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;2;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;3;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;3;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;375;PKV;4;152
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;375;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;377;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;377;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;61;2315
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;69;2619
2024-37;Nordrhein-Westfalen;Region West;03;f;60-199;89112;GKV;3;114
2024-37;Nordrhein-Westfalen;Region West;03;m;0-29;89112;GKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;30-59;377;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;30-59;89112;GKV;8;304
2024-37;Nordrhein-Westfalen;Region West;03;m;30-59;89112;GKV;9;342
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;*105;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;1;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;2;76
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;29;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;375;PKV;2;76
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;375;PKV;1;38
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;377;PKV;3;114
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;43;1632
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;61;2315
2024-37;Nordrhein-Westfalen;Region West;03;m;60-199;89112;GKV;5;190
2024-37;Rheinland-Pfalz;Region West;01;f;30-59;89112;GKV;3;148
2024-37;Rheinland-Pfalz;Region West;01;f;60-199;89111;GKV;1;49
2024-37;Rheinland-Pfalz;Region West;01;f;60-199;89111;GKV;17;838
2024-37;Rheinland-Pfalz;Region West;01;m;30-59;377;PKV;1;49
2024-37;Rheinland-Pfalz;Region West;01;m;60-199;375;PKV;1;49
2024-37;Rheinland-Pfalz;Region West;01;m;60-199;377;PKV;1;49
2024-37;Rheinland-Pfalz;Region West;01;m;60-199;5;PKV;1;49
2024-37;Rheinland-Pfalz;Region West;01;m;60-199;89111;GKV;13;641
2024-37;Rheinland-Pfalz;Region West;02;f;60-199;89111;GKV;1;8
2024-37;Saarland;Region West;01;f;60-199;89111;GKV;9;181
2024-37;Saarland;Region West;01;m;60-199;375;PKV;1;20
2024-37;Saarland;Region West;01;m;60-199;89111;GKV;4;80
2024-37;Saarland;Region West;03;f;30-59;89112;GKV;1;33
2024-37;Saarland;Region West;03;f;60-199;89111;GKV;5;166
2024-37;Saarland;Region West;03;m;60-199;375;PKV;1;33
2024-37;Saarland;Region West;03;m;60-199;89111;GKV;1;33
2024-37;Sachsen;Region Ost;01;f;60-199;89111;GKV;21;2342
2024-37;Sachsen;Region Ost;01;f;60-199;89112;GKV;1;112
2024-37;Sachsen;Region Ost;01;m;60-199;89111;GKV;3;335
2024-37;Sachsen;Region Ost;01;m;60-199;89111;GKV;12;1338
2024-37;Sachsen;Region Ost;03;f;60-199;89111;GKV;4;294
2024-37;Sachsen;Region Ost;03;m;60-199;89111;GKV;5;368
2024-37;Sachsen-Anhalt;Region Ost;01;f;0-29;89112;GKV;1;45
2024-37;Sachsen-Anhalt;Region Ost;01;f;30-59;89112;GKV;5;224
2024-37;Sachsen-Anhalt;Region Ost;01;f;60-199;375;PKV;1;45
2024-37;Sachsen-Anhalt;Region Ost;01;f;60-199;89111;GKV;1;45
2024-37;Sachsen-Anhalt;Region Ost;01;f;60-199;89111;GKV;66;2963
2024-37;Sachsen-Anhalt;Region Ost;01;m;30-59;89112;GKV;9;404
2024-37;Sachsen-Anhalt;Region Ost;01;m;60-199;89111;GKV;45;2020
2024-37;Sachsen-Anhalt;Region Ost;02;f;30-59;89111;GKV;1;52
2024-37;Sachsen-Anhalt;Region Ost;03;f;30-59;89112;GKV;1;50
2024-37;Sachsen-Anhalt;Region Ost;03;f;30-59;89112;GKV;1;50
2024-37;Sachsen-Anhalt;Region Ost;03;f;60-199;89111;GKV;1;50
2024-37;Sachsen-Anhalt;Region Ost;03;f;60-199;89112;GKV;2;100
2024-37;Sachsen-Anhalt;Region Ost;03;m;30-59;89112;GKV;1;50
2024-37;Sachsen-Anhalt;Region Ost;03;m;60-199;2;PKV;1;50
2024-37;Sachsen-Anhalt;Region Ost;03;m;60-199;89111;GKV;2;100
2024-37;Sachsen-Anhalt;Region Ost;03;m;60-199;89112;GKV;1;50
2024-37;Schleswig-Holstein;Region Nord;01;f;0-29;89112;GKV;1;31
2024-37;Schleswig-Holstein;Region Nord;01;f;30-59;89111;GKV;1;31
2024-37;Schleswig-Holstein;Region Nord;01;f;30-59;89112;GKV;7;214
2024-37;Schleswig-Holstein;Region Nord;01;f;60-199;375;PKV;1;31
2024-37;Schleswig-Holstein;Region Nord;01;f;60-199;89111;GKV;16;490
2024-37;Schleswig-Holstein;Region Nord;01;f;60-199;89112;GKV;1;31
2024-37;Schleswig-Holstein;Region Nord;01;f;60-199;89112;GKV;1;31
2024-37;Schleswig-Holstein;Region Nord;01;m;30-59;89112;GKV;1;31
2024-37;Schleswig-Holstein;Region Nord;01;m;30-59;89112;GKV;7;214
2024-37;Schleswig-Holstein;Region Nord;01;m;60-199;375;PKV;1;31
2024-37;Schleswig-Holstein;Region Nord;01;m;60-199;89111;GKV;2;61
2024-37;Schleswig-Holstein;Region Nord;01;m;60-199;89111;GKV;16;490
2024-37;Schleswig-Holstein;Region Nord;01;m;60-199;89112;GKV;1;31
2024-37;Schleswig-Holstein;Region Nord;01;m;60-199;89112;GKV;1;31
2024-37;Schleswig-Holstein;Region Nord;03;f;0-29;89112;GKV;1;19
2024-37;Schleswig-Holstein;Region Nord;03;f;30-59;89112;GKV;3;58
2024-37;Schleswig-Holstein;Region Nord;03;f;30-59;89112;GKV;9;173
2024-37;Schleswig-Holstein;Region Nord;03;f;60-199;2;PKV;2;38
2024-37;Schleswig-Holstein;Region Nord;03;f;60-199;5;PKV;1;19
2024-37;Schleswig-Holstein;Region Nord;03;f;60-199;89111;GKV;1;19
2024-37;Schleswig-Holstein;Region Nord;03;f;60-199;89111;GKV;35;673
2024-37;Schleswig-Holstein;Region Nord;03;m;30-59;89112;GKV;10;192
2024-37;Schleswig-Holstein;Region Nord;03;m;60-199;375;PKV;1;19
2024-37;Schleswig-Holstein;Region Nord;03;m;60-199;5;PKV;1;19
2024-37;Schleswig-Holstein;Region Nord;03;m;60-199;89111;GKV;3;58
2024-37;Schleswig-Holstein;Region Nord;03;m;60-199;89111;GKV;27;519
2024-37;Schleswig-Holstein;Region Nord;03;m;60-199;89112;GKV;2;38
2024-37;Thüringen;Region Ost;01;f;30-59;89112;GKV;1;25
2024-37;Thüringen;Region Ost;01;f;30-59;89112;GKV;2;50
2024-37;Thüringen;Region Ost;01;f;60-199;89111;GKV;11;274
2024-37;Thüringen;Region Ost;01;f;60-199;89111;GKV;39;973
2024-37;Thüringen;Region Ost;01;m;30-59;89112;GKV;2;50
2024-37;Thüringen;Region Ost;01;m;30-59;89112;GKV;2;50
2024-37;Thüringen;Region Ost;01;m;60-199;1;PKV;1;25
2024-37;Thüringen;Region Ost;01;m;60-199;2;PKV;1;25
2024-37;Thüringen;Region Ost;01;m;60-199;375;PKV;1;25
2024-37;Thüringen;Region Ost;01;m;60-199;89111;GKV;12;299
2024-37;Thüringen;Region Ost;01;m;60-199;89111;GKV;29;724
2024-37;Thüringen;Region Ost;03;f;30-59;89112;GKV;1;48
2024-37;Thüringen;Region Ost;03;f;30-59;89112;GKV;2;96
2024-37;Thüringen;Region Ost;03;f;60-199;89111;GKV;24;1150
2024-37;Thüringen;Region Ost;03;m;30-59;89112;GKV;1;48
2024-37;Thüringen;Region Ost;03;m;60-199;89111;GKV;11;527
2024-37;Thüringen;Region Ost;03;m;60-199;89112;GKV;1;48
2024-38;Baden-Württemberg;Region Süd;01;f;30-59;375;PKV;2;90
2024-38;Baden-Württemberg;Region Süd;01;f;30-59;804;PKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;f;30-59;89111;GKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;f;30-59;89112;GKV;7;315
2024-38;Baden-Württemberg;Region Süd;01;f;30-59;89112;GKV;8;360
2024-38;Baden-Württemberg;Region Süd;01;f;30-59;89112Y;GKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;f;60-199;375;GKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;f;60-199;375;PKV;4;180
2024-38;Baden-Württemberg;Region Süd;01;f;60-199;377;PKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;f;60-199;89111;GKV;20;901
2024-38;Baden-Württemberg;Region Süd;01;f;60-199;89111;GKV;71;3199
2024-38;Baden-Württemberg;Region Süd;01;f;60-199;89112;GKV;2;90
2024-38;Baden-Württemberg;Region Süd;01;f;60-199;89112Y;GKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;m;0-29;375;GKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;m;0-29;89112;GKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;m;0-29;89112;GKV;2;90
2024-38;Baden-Württemberg;Region Süd;01;m;30-59;89112;GKV;2;90
2024-38;Baden-Württemberg;Region Süd;01;m;30-59;89112;GKV;19;856
2024-38;Baden-Württemberg;Region Süd;01;m;60-199;3560;PKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;m;60-199;3574;PKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;m;60-199;375;PKV;9;406
2024-38;Baden-Württemberg;Region Süd;01;m;60-199;375;PKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;m;60-199;377;PKV;1;45
2024-38;Baden-Württemberg;Region Süd;01;m;60-199;89111;GKV;19;856
2024-38;Baden-Württemberg;Region Süd;01;m;60-199;89111;GKV;43;1938
2024-38;Baden-Württemberg;Region Süd;01;m;60-199;89112;GKV;2;90
2024-38;Baden-Württemberg;Region Süd;02;f;60-199;2;PKV;1;87
2024-38;Baden-Württemberg;Region Süd;03;f;0-29;89112;GKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;f;30-59;1;PKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;f;30-59;375;PKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;f;30-59;89111;GKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;f;30-59;89112;GKV;5;317
2024-38;Baden-Württemberg;Region Süd;03;f;30-59;89112;GKV;7;444
2024-38;Baden-Württemberg;Region Süd;03;f;30-59;89112Y;GKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;f;60-199;2ZT;PKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;f;60-199;375;PKV;4;253
2024-38;Baden-Württemberg;Region Süd;03;f;60-199;7;PKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;f;60-199;89111;GKV;26;1647
2024-38;Baden-Württemberg;Region Süd;03;f;60-199;89111;GKV;58;3675
2024-38;Baden-Württemberg;Region Süd;03;f;60-199;89112;GKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;m;0-29;375;PKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;m;0-29;89112;GKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;m;30-59;375;PKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;m;30-59;89112;GKV;5;317
2024-38;Baden-Württemberg;Region Süd;03;m;30-59;89112;GKV;8;507
2024-38;Baden-Württemberg;Region Süd;03;m;60-199;1;PKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;m;60-199;375;PKV;6;380
2024-38;Baden-Württemberg;Region Süd;03;m;60-199;377;PKV;1;63
2024-38;Baden-Württemberg;Region Süd;03;m;60-199;89111;GKV;23;1457
2024-38;Baden-Württemberg;Region Süd;03;m;60-199;89111;GKV;60;3802
2024-38;Bayern;Region Süd;01;f;0-29;89111;GKV;1;47
2024-38;Bayern;Region Süd;01;f;0-29;89111;GKV;1;47
2024-38;Bayern;Region Süd;01;f;0-29;89112;GKV;4;189
2024-38;Bayern;Region Süd;01;f;0-29;89112Z;GKV;5;236
2024-38;Bayern;Region Süd;01;f;30-59;1;PKV;1;47
2024-38;Bayern;Region Süd;01;f;30-59;375;PKV;1;47
2024-38;Bayern;Region Süd;01;f;30-59;7;PKV;1;47
2024-38;Bayern;Region Süd;01;f;30-59;89111;GKV;1;47
2024-38;Bayern;Region Süd;01;f;30-59;89111;GKV;10;471
2024-38;Bayern;Region Süd;01;f;30-59;89112;GKV;1;47
2024-38;Bayern;Region Süd;01;f;30-59;89112;GKV;32;1509
2024-38;Bayern;Region Süd;01;f;30-59;89112Y;GKV;1;47
2024-38;Bayern;Region Süd;01;f;30-59;89112Z;GKV;10;471
2024-38;Bayern;Region Süd;01;f;60-199;*Sa1.2;PKV;1;47
2024-38;Bayern;Region Süd;01;f;60-199;2;PKV;1;47
2024-38;Bayern;Region Süd;01;f;60-199;2;PKV;1;47
2024-38;Bayern;Region Süd;01;f;60-199;375;PKV;10;471
2024-38;Bayern;Region Süd;01;f;60-199;377;PKV;1;47
2024-38;Bayern;Region Süd;01;f;60-199;89111;GKV;16;754
2024-38;Bayern;Region Süd;01;f;60-199;89111;GKV;189;8910
2024-38;Bayern;Region Süd;01;f;60-199;89112;GKV;8;377
2024-38;Bayern;Region Süd;01;m;0-29;35100;GKV;1;47
2024-38;Bayern;Region Süd;01;m;0-29;89111;GKV;2;94
2024-38;Bayern;Region Süd;01;m;0-29;89112;GKV;6;283
2024-38;Bayern;Region Süd;01;m;0-29;89112Z;GKV;4;189
2024-38;Bayern;Region Süd;01;m;30-59;375;PKV;4;189
2024-38;Bayern;Region Süd;01;m;30-59;89111;GKV;5;236
2024-38;Bayern;Region Süd;01;m;30-59;89112;GKV;2;94
2024-38;Bayern;Region Süd;01;m;30-59;89112;GKV;24;1131
2024-38;Bayern;Region Süd;01;m;30-59;89112Z;GKV;15;707
2024-38;Bayern;Region Süd;01;m;60-199;3551;PKV;1;47
2024-38;Bayern;Region Süd;01;m;60-199;375;PKV;26;1226
2024-38;Bayern;Region Süd;01;m;60-199;377;PKV;2;94
2024-38;Bayern;Region Süd;01;m;60-199;5;PKV;1;47
2024-38;Bayern;Region Süd;01;m;60-199;89111;GKV;13;613
2024-38;Bayern;Region Süd;01;m;60-199;89111;GKV;159;7495
2024-38;Bayern;Region Süd;01;m;60-199;89112;GKV;1;47
2024-38;Bayern;Region Süd;01;m;60-199;89112;GKV;5;236
2024-38;Bayern;Region Süd;02;f;60-199;375;PKV;2;158
2024-38;Bayern;Region Süd;02;f;60-199;89111;GKV;5;395
2024-38;Bayern;Region Süd;02;f;60-199;89112;GKV;1;79
2024-38;Bayern;Region Süd;02;m;60-199;375;PKV;1;79
2024-38;Bayern;Region Süd;02;m;60-199;89111;GKV;9;712
2024-38;Bayern;Region Süd;02;m;60-199;89112;GKV;1;79
2024-38;Bayern;Region Süd;03;f;30-59;375;PKV;2;127
2024-38;Bayern;Region Süd;03;f;30-59;89112;GKV;6;382
2024-38;Bayern;Region Süd;03;f;60-199;2;PKV;1;64
2024-38;Bayern;Region Süd;03;f;60-199;375;PKV;6;382
2024-38;Bayern;Region Süd;03;f;60-199;89111;GKV;6;382
2024-38;Bayern;Region Süd;03;f;60-199;89111;GKV;77;4901
2024-38;Bayern;Region Süd;03;f;60-199;89112;GKV;2;127
2024-38;Bayern;Region Süd;03;m;0-29;89112Z;GKV;1;64
2024-38;Bayern;Region Süd;03;m;30-59;89111;GKV;1;64
2024-38;Bayern;Region Süd;03;m;30-59;89112;GKV;5;318
2024-38;Bayern;Region Süd;03;m;30-59;89112Z;GKV;4;255
2024-38;Bayern;Region Süd;03;m;60-199;2;PKV;1;64
2024-38;Bayern;Region Süd;03;m;60-199;375;PKV;17;1082
2024-38;Bayern;Region Süd;03;m;60-199;375;PKV;1;64
2024-38;Bayern;Region Süd;03;m;60-199;89111;GKV;2;127
2024-38;Bayern;Region Süd;03;m;60-199;89111;GKV;53;3373
2024-38;Bayern;Region Süd;03;m;60-199;89112;GKV;1;64
2024-38;Bayern;Region Süd;03;m;60-199;89112;GKV;3;191
2024-38;Bayern;Region Süd;03;m;60-199;A76;PKV;1;64
2024-38;Berlin;Region Ost;01;f;0-29;377;PKV;1;52
2024-38;Berlin;Region Ost;01;f;0-29;89112;GKV;1;52
2024-38;Berlin;Region Ost;01;f;0-29;89112Y;GKV;1;52
2024-38;Berlin;Region Ost;01;f;30-59;375;PKV;1;52
2024-38;Berlin;Region Ost;01;f;30-59;377;GKV;1;52
2024-38;Berlin;Region Ost;01;f;30-59;89112;GKV;25;1307
2024-38;Berlin;Region Ost;01;f;30-59;89112Y;GKV;1;52
2024-38;Berlin;Region Ost;01;f;60-199;375;PKV;4;209
2024-38;Berlin;Region Ost;01;f;60-199;377;PKV;2;105
2024-38;Berlin;Region Ost;01;f;60-199;89111;GKV;1;52
2024-38;Berlin;Region Ost;01;f;60-199;89111;GKV;47;2457
2024-38;Berlin;Region Ost;01;f;60-199;89112;GKV;1;52
2024-38;Berlin;Region Ost;01;f;60-199;89112;GKV;6;314
2024-38;Berlin;Region Ost;01;m;0-29;375;GKV;1;52
2024-38;Berlin;Region Ost;01;m;0-29;89112;GKV;1;52
2024-38;Berlin;Region Ost;01;m;30-59;377;PKV;1;52
2024-38;Berlin;Region Ost;01;m;30-59;89111;GKV;2;105
2024-38;Berlin;Region Ost;01;m;30-59;89112;GKV;1;52
2024-38;Berlin;Region Ost;01;m;30-59;89112;GKV;20;1046
2024-38;Berlin;Region Ost;01;m;30-59;89112Y;GKV;2;105
2024-38;Berlin;Region Ost;01;m;60-199;375;PKV;4;209
2024-38;Berlin;Region Ost;01;m;60-199;89111;GKV;2;105
2024-38;Berlin;Region Ost;01;m;60-199;89111;GKV;52;2718
2024-38;Berlin;Region Ost;01;m;60-199;89112;GKV;4;209
2024-38;Berlin;Region Ost;03;f;30-59;89111;GKV;1;50
2024-38;Berlin;Region Ost;03;f;30-59;89111;GKV;3;151
2024-38;Berlin;Region Ost;03;f;30-59;89112;GKV;1;50
2024-38;Berlin;Region Ost;03;f;30-59;89112;GKV;4;201
2024-38;Berlin;Region Ost;03;f;60-199;375;PKV;2;101
2024-38;Berlin;Region Ost;03;f;60-199;89111;GKV;17;855
2024-38;Berlin;Region Ost;03;f;60-199;89111;GKV;41;2062
2024-38;Berlin;Region Ost;03;f;60-199;89112;GKV;7;352
2024-38;Berlin;Region Ost;03;m;30-59;89111;GKV;1;50
2024-38;Berlin;Region Ost;03;m;30-59;89112;GKV;2;101
2024-38;Berlin;Region Ost;03;m;60-199;0por;PKV;1;50
2024-38;Berlin;Region Ost;03;m;60-199;1;PKV;1;50
2024-38;Berlin;Region Ost;03;m;60-199;375;PKV;3;151
2024-38;Berlin;Region Ost;03;m;60-199;377;PKV;1;50
2024-38;Berlin;Region Ost;03;m;60-199;89111;GKV;7;352
2024-38;Berlin;Region Ost;03;m;60-199;89111;GKV;19;956
2024-38;Berlin;Region Ost;03;m;60-199;89112;GKV;2;101
2024-38;Brandenburg;Region Ost;01;f;30-59;89111;GKV;1;5
2024-38;Brandenburg;Region Ost;01;f;30-59;89112;GKV;14;74
2024-38;Brandenburg;Region Ost;01;f;60-199;250;PKV;1;5
2024-38;Brandenburg;Region Ost;01;f;60-199;375;PKV;1;5
2024-38;Brandenburg;Region Ost;01;f;60-199;89111;GKV;5;26
2024-38;Brandenburg;Region Ost;01;f;60-199;89111;GKV;98;514
2024-38;Brandenburg;Region Ost;01;m;0-29;89112;GKV;3;16
2024-38;Brandenburg;Region Ost;01;m;30-59;89111;GKV;1;5
2024-38;Brandenburg;Region Ost;01;m;30-59;89112;GKV;1;5
2024-38;Brandenburg;Region Ost;01;m;30-59;89112;GKV;8;42
2024-38;Brandenburg;Region Ost;01;m;60-199;375;PKV;2;10
2024-38;Brandenburg;Region Ost;01;m;60-199;89111;GKV;2;10
2024-38;Brandenburg;Region Ost;01;m;60-199;89111;GKV;76;399
2024-38;Brandenburg;Region Ost;03;f;0-29;375;PKV;1;99
2024-38;Brandenburg;Region Ost;03;f;30-59;89112;GKV;1;99
2024-38;Brandenburg;Region Ost;03;f;30-59;89112;GKV;4;397
2024-38;Brandenburg;Region Ost;03;f;60-199;375;PKV;1;99
2024-38;Brandenburg;Region Ost;03;f;60-199;89111;GKV;13;1289
2024-38;Brandenburg;Region Ost;03;f;60-199;89111;GKV;37;3668
2024-38;Brandenburg;Region Ost;03;m;30-59;89112;GKV;2;198
