,week,kvregion,region,specialization,gender,age_group,insurancecode,insurancetype,risk_groups,absolute,extrapolated
329,2024-37,Bayern,Region Süd,3,f,30-59,89112,GKV,,4,255
330,2024-37,Bayern,Region Süd,3,f,60-199,375,PKV,,1,64
332,2024-37,Bayern,Region Süd,3,f,60-199,89111,GKV,,1,64
333,2024-37,Bayern,Region Süd,3,f,60-199,89111,GKV,,18,1146
334,2024-37,Bayern,Region Süd,3,m,30-59,375,PKV,,1,64
335,2024-37,Bayern,Region Süd,3,m,30-59,89112Z,GKV,,2,127
336,2024-37,Bayern,Region Süd,3,m,60-199,375,PKV,,3,191
337,2024-37,Bayern,Region Süd,3,m,60-199,605A,PKV,,1,64
338,2024-37,Bayern,Region Süd,3,m,60-199,89111,GKV,,2,127
339,2024-37,Bayern,Region Süd,3,m,60-199,89111,GKV,,14,891
340,2024-37,Berlin,Region Ost,1,f,0-29,89112,GKV,,1,51
341,2024-37,Berlin,Region Ost,1,f,30-59,89112,GKV,,6,303
342,2024-37,Berlin,Region Ost,1,f,30-59,89112Y,GKV,,1,51
343,2024-37,Berlin,Region Ost,1,f,60-199,375,PKV,,2,101
344,2024-37,Berlin,Region Ost,1,f,60-199,377,PKV,,1,51
345,2024-37,Berlin,Region Ost,1,f,60-199,89111,GKV,,29,1465
346,2024-37,Berlin,Region Ost,1,f,60-199,89111,GKV,Asthma,1,51
347,2024-37,Berlin,Region Ost,1,f,60-199,89111,GKV,Chronische Leberkrankheit,1,51
348,2024-37,Berlin,Region Ost,1,m,30-59,89112,GKV,,6,303
349,2024-37,Berlin,Region Ost,1,m,60-199,375,PKV,,1,51
350,2024-37,Berlin,Region Ost,1,m,60-199,89111,GKV,,1,51
351,2024-37,Berlin,Region Ost,1,m,60-199,89111,GKV,,35,1769
352,2024-37,Berlin,Region Ost,1,m,60-199,89111,GKV,COPD,3,152
353,2024-37,Berlin,Region Ost,1,m,60-199,89111,GKV,Diabetes T1,1,51
354,2024-37,Berlin,Region Ost,1,m,60-199,89111,GKV,Hypertonie,5,253
355,2024-37,Berlin,Region Ost,3,f,30-59,89111,GKV,,5,251
356,2024-37,Berlin,Region Ost,3,f,30-59,89112,GKV,,9,453
357,2024-37,Berlin,Region Ost,3,f,30-59,89112,GKV,Hypertonie,1,50
358,2024-37,Berlin,Region Ost,3,f,60-199,89111,GKV,,8,402
359,2024-37,Berlin,Region Ost,3,f,60-199,89111,GKV,Asthma,1,50
360,2024-37,Berlin,Region Ost,3,f,60-199,89111,GKV,Chronische Herzkreislauf,1,50
361,2024-37,Berlin,Region Ost,3,f,60-199,89111,GKV,Hypertonie,1,50
362,2024-37,Berlin,Region Ost,3,f,60-199,89111,GKV,,31,1559
364,2024-37,Berlin,Region Ost,3,f,60-199,89111,GKV,COPD,1,50
367,2024-37,Berlin,Region Ost,3,f,60-199,89112,GKV,,1,50
368,2024-37,Berlin,Region Ost,3,m,0-29,89112,GKV,,1,50
369,2024-37,Berlin,Region Ost,3,m,30-59,375,PKV,,1,50
370,2024-37,Berlin,Region Ost,3,m,30-59,89111,GKV,,1,50
371,2024-37,Berlin,Region Ost,3,m,30-59,89111,GKV,COPD,1,50
372,2024-37,Berlin,Region Ost,3,m,30-59,89112,GKV,,5,251
373,2024-37,Berlin,Region Ost,3,m,30-59,89112,GKV,Diabetes T2,1,50
374,2024-37,Berlin,Region Ost,3,m,30-59,89112,GKV,Hypertonie,2,101
375,2024-37,Berlin,Region Ost,3,m,60-199,375,PKV,,2,101
376,2024-37,Berlin,Region Ost,3,m,60-199,89111,GKV,,9,453
377,2024-37,Berlin,Region Ost,3,m,60-199,89111,GKV,Chronische Leberkrankheit,1,50
378,2024-37,Berlin,Region Ost,3,m,60-199,89111,GKV,Hypertonie,1,50
379,2024-37,Berlin,Region Ost,3,m,60-199,89111,GKV,,17,855
380,2024-37,Berlin,Region Ost,3,m,60-199,89112,GKV,,2,101
381,2024-37,Brandenburg,Region Ost,1,f,0-29,89112,GKV,,2,10
382,2024-37,Brandenburg,Region Ost,1,f,30-59,89111,GKV,,1,5
383,2024-37,Brandenburg,Region Ost,1,f,30-59,89112,GKV,,5,26
384,2024-37,Brandenburg,Region Ost,1,f,60-199,375,PKV,,1,5
385,2024-37,Brandenburg,Region Ost,1,f,60-199,89111,GKV,,1,5
386,2024-37,Brandenburg,Region Ost,1,f,60-199,89111,GKV,,25,131
387,2024-37,Brandenburg,Region Ost,1,f,60-199,89111,GKV,Chronische Leberkrankheit,1,5
388,2024-37,Brandenburg,Region Ost,1,f,60-199,89111,GKV,Diabetes T2,2,10
389,2024-37,Brandenburg,Region Ost,1,f,60-199,89111,GKV,Hypertonie,3,16
390,2024-37,Brandenburg,Region Ost,1,f,60-199,89112,GKV,,1,5
391,2024-37,Brandenburg,Region Ost,1,m,0-29,89112,GKV,,1,5
392,2024-37,Brandenburg,Region Ost,1,m,30-59,89112,GKV,,7,37
393,2024-37,Brandenburg,Region Ost,1,m,30-59,89112,GKV,Hypertonie,1,5
394,2024-37,Brandenburg,Region Ost,1,m,60-199,375,PKV,,2,10
395,2024-37,Brandenburg,Region Ost,1,m,60-199,89111,GKV,,19,100
396,2024-37,Brandenburg,Region Ost,1,m,60-199,89111,GKV,COPD,2,10
397,2024-37,Brandenburg,Region Ost,1,m,60-199,89111,GKV,Chronische Herzkreislauf,3,16
398,2024-37,Brandenburg,Region Ost,1,m,60-199,89111,GKV,Diabetes T2,2,10
399,2024-37,Brandenburg,Region Ost,1,m,60-199,89111,GKV,Hypertonie,2,10
400,2024-37,Brandenburg,Region Ost,3,f,30-59,89112,GKV,,4,397
401,2024-37,Brandenburg,Region Ost,3,f,30-59,89112,GKV,,2,198
402,2024-37,Brandenburg,Region Ost,3,f,60-199,89111,GKV,,1,99
403,2024-37,Brandenburg,Region Ost,3,f,60-199,89111,GKV,,15,1487
404,2024-37,Brandenburg,Region Ost,3,f,60-199,89111,GKV,Asthma,3,297
405,2024-37,Brandenburg,Region Ost,3,f,60-199,89111,GKV,Diabetes T2,3,297
406,2024-37,Brandenburg,Region Ost,3,f,60-199,89111,GKV,Hypertonie,4,397
407,2024-37,Brandenburg,Region Ost,3,m,30-59,89112,GKV,,1,99
408,2024-37,Brandenburg,Region Ost,3,m,60-199,89111,GKV,,1,99
409,2024-37,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,1,99
410,2024-37,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Hypertonie,1,99
411,2024-37,Brandenburg,Region Ost,3,m,60-199,89111,GKV,,13,1289
412,2024-37,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Chronische Herzkreislauf,2,198
413,2024-37,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Chronische Leberkrankheit,1,99
414,2024-37,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,2,198
415,2024-37,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Hypertonie,4,397
416,2024-37,Brandenburg,Region Ost,3,m,60-199,89112,GKV,Chronische Herzkreislauf,1,99
417,2024-37,Brandenburg,Region Ost,3,m,60-199,89112,GKV,Hypertonie,1,99
418,2024-37,Bremen,Region Nord,1,f,60-199,375,PKV,,1,35
419,2024-37,Bremen,Region Nord,1,f,60-199,377,PKV,,1,35
420,2024-37,Bremen,Region Nord,1,f,60-199,89111,GKV,,6,208
421,2024-37,Bremen,Region Nord,1,f,60-199,89111,GKV,Diabetes T2,1,35
422,2024-37,Bremen,Region Nord,1,m,60-199,377,PKV,,1,35
423,2024-37,Bremen,Region Nord,1,m,60-199,89111,GKV,,1,35
424,2024-37,Bremen,Region Nord,3,f,30-59,89112,GKV,,2,59
425,2024-37,Bremen,Region Nord,3,f,30-59,89112,GKV,,1,30
426,2024-37,Bremen,Region Nord,3,f,30-59,89112,GKV,Chronische Leberkrankheit,1,30
427,2024-37,Bremen,Region Nord,3,f,30-59,89112,GKV,Diabetes T2,1,30
428,2024-37,Bremen,Region Nord,3,f,60-199,377,PKV,,3,88
429,2024-37,Bremen,Region Nord,3,f,60-199,89111,GKV,,1,30
430,2024-37,Bremen,Region Nord,3,f,60-199,89111,GKV,,5,148
431,2024-37,Bremen,Region Nord,3,m,30-59,89112,GKV,,2,59
432,2024-37,Bremen,Region Nord,3,m,60-199,377,PKV,,1,30
433,2024-37,Bremen,Region Nord,3,m,60-199,89111,GKV,,6,177
434,2024-37,Hamburg,Region Nord,1,f,30-59,89112,GKV,,3,83
435,2024-37,Hamburg,Region Nord,1,f,60-199,375,PKV,,1,28
436,2024-37,Hamburg,Region Nord,1,f,60-199,89111,GKV,,1,28
438,2024-37,Hamburg,Region Nord,1,m,30-59,89112,GKV,,3,83
439,2024-37,Hamburg,Region Nord,1,m,30-59,89112,GKV,,1,28
440,2024-37,Hamburg,Region Nord,1,m,60-199,89111,GKV,Diabetes T2,1,28
441,2024-37,Hamburg,Region Nord,1,m,60-199,89111,GKV,,2,55
442,2024-37,Hamburg,Region Nord,1,m,60-199,89111,GKV,Hypertonie,1,28
443,2024-37,Hamburg,Region Nord,1,m,60-199,89112,GKV,,1,28
444,2024-37,Hamburg,Region Nord,3,f,30-59,89112,GKV,,1,44
445,2024-37,Hamburg,Region Nord,3,f,60-199,375,PKV,,1,44
446,2024-37,Hamburg,Region Nord,3,f,60-199,89111,GKV,,3,131
447,2024-37,Hamburg,Region Nord,3,m,30-59,89112,GKV,,1,44
448,2024-37,Hamburg,Region Nord,3,m,60-199,89111,GKV,,1,44
449,2024-37,Hamburg,Region Nord,3,m,60-199,89111,GKV,,6,263
450,2024-37,Hessen,Region West,1,f,0-29,89112,GKV,,1,38
451,2024-37,Hessen,Region West,1,f,30-59,89111,GKV,,2,75
452,2024-37,Hessen,Region West,1,f,30-59,89112,GKV,,4,150
453,2024-37,Hessen,Region West,1,f,30-59,89112,GKV,,13,488
454,2024-37,Hessen,Region West,1,f,30-59,89112Y,GKV,,1,38
455,2024-37,Hessen,Region West,1,f,60-199,1ZT,PKV,,1,38
456,2024-37,Hessen,Region West,1,f,60-199,89111,GKV,,13,488
457,2024-37,Hessen,Region West,1,f,60-199,89111,GKV,Chronische Leberkrankheit,1,38
458,2024-37,Hessen,Region West,1,f,60-199,89111,GKV,,35,1314
459,2024-37,Hessen,Region West,1,f,60-199,89111,GKV,Diabetes T2,1,38
460,2024-37,Hessen,Region West,1,f,60-199,89111,GKV,Hypertonie,3,113
461,2024-37,Hessen,Region West,1,f,60-199,89112,GKV,,1,38
463,2024-37,Hessen,Region West,1,m,30-59,89112,GKV,,2,75
464,2024-37,Hessen,Region West,1,m,30-59,89112,GKV,,6,225
465,2024-37,Hessen,Region West,1,m,60-199,375,PKV,,3,113
466,2024-37,Hessen,Region West,1,m,60-199,375,PKV,,1,38
467,2024-37,Hessen,Region West,1,m,60-199,5,PKV,Diabetes T2,1,38
468,2024-37,Hessen,Region West,1,m,60-199,5,PKV,Hypertonie,1,38
469,2024-37,Hessen,Region West,1,m,60-199,89111,GKV,,11,413
470,2024-37,Hessen,Region West,1,m,60-199,89111,GKV,Chronische Herzkreislauf,1,38
471,2024-37,Hessen,Region West,1,m,60-199,89111,GKV,Hypertonie,1,38
472,2024-37,Hessen,Region West,1,m,60-199,89111,GKV,,33,1239
474,2024-37,Hessen,Region West,2,f,60-199,89111,GKV,,2,0
475,2024-37,Hessen,Region West,2,m,30-59,89112,GKV,,2,0
476,2024-37,Hessen,Region West,2,m,60-199,89111,GKV,,1,0
477,2024-37,Hessen,Region West,3,f,30-59,89112,GKV,,1,48
478,2024-37,Hessen,Region West,3,f,60-199,375,GKV,,1,48
479,2024-37,Hessen,Region West,3,f,60-199,375,GKV,Hypertonie,1,48
480,2024-37,Hessen,Region West,3,f,60-199,375,PKV,,2,96
481,2024-37,Hessen,Region West,3,f,60-199,89111,GKV,,4,192
482,2024-37,Hessen,Region West,3,f,60-199,89111,GKV,Hypertonie,1,48
483,2024-37,Hessen,Region West,3,f,60-199,89111,GKV,,12,575
484,2024-37,Hessen,Region West,3,f,60-199,A76,PKV,,1,48
485,2024-37,Hessen,Region West,3,m,30-59,34,PKV,,1,48
486,2024-37,Hessen,Region West,3,m,30-59,89112,GKV,,1,48
487,2024-37,Hessen,Region West,3,m,30-59,89112,GKV,,3,144
488,2024-37,Hessen,Region West,3,m,30-59,89112Y,GKV,,1,48
489,2024-37,Hessen,Region West,3,m,60-199,375,GKV,,1,48
490,2024-37,Hessen,Region West,3,m,60-199,375,PKV,,3,144
491,2024-37,Hessen,Region West,3,m,60-199,89111,GKV,,6,287
492,2024-37,Hessen,Region West,3,m,60-199,89111,GKV,Diabetes T2,1,48
493,2024-37,Hessen,Region West,3,m,60-199,89111,GKV,Hypertonie,1,48
494,2024-37,Hessen,Region West,3,m,60-199,89111,GKV,,10,479
495,2024-37,Mecklenburg-Vorpommern,Region Ost,1,f,30-59,89112,GKV,,1,41
496,2024-37,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,,1,41
497,2024-37,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,,8,327
498,2024-37,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,Hypertonie,1,41
499,2024-37,Mecklenburg-Vorpommern,Region Ost,1,m,30-59,89112,GKV,,1,41
500,2024-37,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,,4,164
501,2024-37,Mecklenburg-Vorpommern,Region Ost,3,f,60-199,89111,GKV,,4,229
502,2024-37,Mecklenburg-Vorpommern,Region Ost,3,m,60-199,89111,GKV,,6,344
503,2024-37,Mecklenburg-Vorpommern,Region Ost,3,m,60-199,89111,GKV,Hypertonie,1,57
504,2024-37,Niedersachsen,Region Nord,1,f,60-199,375,PKV,,1,38
505,2024-37,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,,4,153
506,2024-37,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,,30,1145
507,2024-37,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,Chronische Leberkrankheit,1,38
508,2024-37,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,Diabetes T2,1,38
509,2024-37,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,Hypertonie,1,38
510,2024-37,Niedersachsen,Region Nord,1,m,0-29,89112,GKV,,1,38
512,2024-37,Niedersachsen,Region Nord,1,m,30-59,89112,GKV,,3,115
513,2024-37,Niedersachsen,Region Nord,1,m,60-199,29016,PKV,,1,38
514,2024-37,Niedersachsen,Region Nord,1,m,60-199,375,GKV,,1,38
515,2024-37,Niedersachsen,Region Nord,1,m,60-199,375,PKV,,3,115
516,2024-37,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,,3,115
517,2024-37,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,,21,802
518,2024-37,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,Diabetes T1,1,38
519,2024-37,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,Hypertonie,2,76
520,2024-37,Niedersachsen,Region Nord,2,f,0-29,89112,GKV,,1,23
521,2024-37,Niedersachsen,Region Nord,2,f,30-59,89112,GKV,,2,46
522,2024-37,Niedersachsen,Region Nord,2,f,60-199,89111,GKV,,3,69
523,2024-37,Niedersachsen,Region Nord,2,m,0-29,89112,GKV,,1,23
524,2024-37,Niedersachsen,Region Nord,2,m,60-199,89111,GKV,,1,23
526,2024-37,Niedersachsen,Region Nord,3,f,30-59,3561,PKV,,1,41
527,2024-37,Niedersachsen,Region Nord,3,f,30-59,89112,GKV,,3,124
528,2024-37,Niedersachsen,Region Nord,3,f,60-199,1,PKV,,1,41
529,2024-37,Niedersachsen,Region Nord,3,f,60-199,3,PKV,,1,41
530,2024-37,Niedersachsen,Region Nord,3,f,60-199,3561,PKV,,2,83
531,2024-37,Niedersachsen,Region Nord,3,f,60-199,375,PKV,,1,41
532,2024-37,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,,1,41
533,2024-37,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,,17,701
534,2024-37,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,COPD,1,41
535,2024-37,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,Diabetes T2,2,83
536,2024-37,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,,1,41
538,2024-37,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,Asthma,1,41
539,2024-37,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,Chronische Leberkrankheit,1,41
540,2024-37,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,Diabetes T2,1,41
541,2024-37,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,Hypertonie,1,41
542,2024-37,Niedersachsen,Region Nord,3,m,60-199,1,PKV,,1,41
544,2024-37,Niedersachsen,Region Nord,3,m,60-199,2,PKV,,1,41
545,2024-37,Niedersachsen,Region Nord,3,m,60-199,375,PKV,,1,41
546,2024-37,Niedersachsen,Region Nord,3,m,60-199,7,PKV,,1,41
547,2024-37,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,,1,41
548,2024-37,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,,12,495
549,2024-37,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,Diabetes T2,1,41
550,2024-37,Nordrhein-Westfalen,Region West,1,f,0-29,89112,GKV,,3,96
551,2024-37,Nordrhein-Westfalen,Region West,1,f,30-59,375,PKV,,1,32
552,2024-37,Nordrhein-Westfalen,Region West,1,f,30-59,89111,GKV,,3,96
553,2024-37,Nordrhein-Westfalen,Region West,1,f,30-59,89112,GKV,,5,161
554,2024-37,Nordrhein-Westfalen,Region West,1,f,30-59,89112,GKV,Asthma,1,32
555,2024-37,Nordrhein-Westfalen,Region West,1,f,30-59,89112,GKV,COPD,1,32
556,2024-37,Nordrhein-Westfalen,Region West,1,f,30-59,89112,GKV,,33,1060
557,2024-37,Nordrhein-Westfalen,Region West,1,f,30-59,89112,GKV,Diabetes T2,1,32
558,2024-37,Nordrhein-Westfalen,Region West,1,f,30-59,89112,GKV,Hypertonie,4,128
559,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,375,PKV,,7,225
560,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,377,PKV,,1,32
561,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,377,PKV,Hypertonie,1,32
562,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89111,GKV,,32,1028
563,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89111,GKV,Chronische Herzkreislauf,2,64
564,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89111,GKV,Diabetes T2,2,64
565,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89111,GKV,Hypertonie,1,32
566,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89111,GKV,,124,3984
567,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89111,GKV,COPD,3,96
569,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89111,GKV,Chronische Leberkrankheit,4,128
570,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89111,GKV,Diabetes T2,7,225
571,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89111,GKV,Hypertonie,3,96
572,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89112,GKV,,5,161
573,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89112,GKV,,2,64
574,2024-37,Nordrhein-Westfalen,Region West,1,f,60-199,89112,GKV,Hypertonie,1,32
575,2024-37,Nordrhein-Westfalen,Region West,1,m,0-29,89111,GKV,,1,32
576,2024-37,Nordrhein-Westfalen,Region West,1,m,0-29,89112,GKV,,6,193
577,2024-37,Nordrhein-Westfalen,Region West,1,m,30-59,89111,GKV,,2,64
578,2024-37,Nordrhein-Westfalen,Region West,1,m,30-59,89112,GKV,,7,225
579,2024-37,Nordrhein-Westfalen,Region West,1,m,30-59,89112,GKV,,37,1189
580,2024-37,Nordrhein-Westfalen,Region West,1,m,30-59,89112,GKV,Asthma,1,32
581,2024-37,Nordrhein-Westfalen,Region West,1,m,30-59,89112,GKV,Chronische Leberkrankheit,1,32
582,2024-37,Nordrhein-Westfalen,Region West,1,m,30-59,89112,GKV,Diabetes T2,1,32
583,2024-37,Nordrhein-Westfalen,Region West,1,m,30-59,89112,GKV,Hypertonie,4,128
584,2024-37,Nordrhein-Westfalen,Region West,1,m,30-59,89112Y,GKV,Chronische Leberkrankheit,1,32
585,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,1,PKV,,1,32
586,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,375,PKV,,10,321
587,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,375,PKV,,1,32
588,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,377,PKV,,4,128
589,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,,27,867
590,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,COPD,1,32
591,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,Chronische Herzkreislauf,2,64
592,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,Diabetes T1,1,32
593,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,Diabetes T2,1,32
594,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,Hypertonie,2,64
595,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,,121,3887
596,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,Asthma,2,64
597,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,COPD,3,96
598,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,Chronische Herzkreislauf,4,128
599,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,Diabetes T2,6,193
600,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89111,GKV,Hypertonie,5,161
601,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89112,GKV,,3,96
602,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89112,GKV,,6,193
603,2024-37,Nordrhein-Westfalen,Region West,1,m,60-199,89112,GKV,Diabetes T2,1,32
604,2024-37,Nordrhein-Westfalen,Region West,2,f,0-29,89112,GKV,,1,55
605,2024-37,Nordrhein-Westfalen,Region West,2,f,30-59,89112,GKV,,7,387
606,2024-37,Nordrhein-Westfalen,Region West,2,f,60-199,89111,GKV,,19,1050
607,2024-37,Nordrhein-Westfalen,Region West,2,f,60-199,89111,GKV,Diabetes T2,1,55
608,2024-37,Nordrhein-Westfalen,Region West,2,f,60-199,89111,GKV,Hypertonie,2,110
609,2024-37,Nordrhein-Westfalen,Region West,2,f,60-199,89112,GKV,,1,55
610,2024-37,Nordrhein-Westfalen,Region West,2,m,0-29,89112,GKV,,3,166
611,2024-37,Nordrhein-Westfalen,Region West,2,m,30-59,89112,GKV,,7,387
612,2024-37,Nordrhein-Westfalen,Region West,2,m,30-59,89112,GKV,Asthma,1,55
613,2024-37,Nordrhein-Westfalen,Region West,2,m,30-59,89112,GKV,Chronische Herzkreislauf,1,55
614,2024-37,Nordrhein-Westfalen,Region West,2,m,30-59,89112,GKV,Chronische Leberkrankheit,1,55
615,2024-37,Nordrhein-Westfalen,Region West,2,m,30-59,89112,GKV,Diabetes T2,1,55
616,2024-37,Nordrhein-Westfalen,Region West,2,m,30-59,89112,GKV,Hypertonie,1,55
617,2024-37,Nordrhein-Westfalen,Region West,2,m,60-199,89111,GKV,,1,55
618,2024-37,Nordrhein-Westfalen,Region West,2,m,60-199,89111,GKV,,19,1050
619,2024-37,Nordrhein-Westfalen,Region West,2,m,60-199,89111,GKV,Hypertonie,2,110
620,2024-37,Nordrhein-Westfalen,Region West,2,m,60-199,89112,GKV,Chronische Leberkrankheit,1,55
621,2024-37,Nordrhein-Westfalen,Region West,2,m,60-199,89112,GKV,Hypertonie,1,55
622,2024-37,Nordrhein-Westfalen,Region West,3,f,0-29,89112,GKV,,2,76
623,2024-37,Nordrhein-Westfalen,Region West,3,f,30-59,1,PKV,,1,38
624,2024-37,Nordrhein-Westfalen,Region West,3,f,30-59,375,PKV,,3,114
625,2024-37,Nordrhein-Westfalen,Region West,3,f,30-59,89111,GKV,,1,38
626,2024-37,Nordrhein-Westfalen,Region West,3,f,30-59,89112,GKV,,10,380
627,2024-37,Nordrhein-Westfalen,Region West,3,f,30-59,89112,GKV,,5,190
628,2024-37,Nordrhein-Westfalen,Region West,3,f,30-59,89112,GKV,Diabetes T2,1,38
629,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,1,PKV,,1,38
631,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,2,PKV,,1,38
633,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,3,PKV,,1,38
634,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,3,PKV,Asthma,1,38
635,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,3,PKV,Chronische Leberkrankheit,1,38
636,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,3,PKV,Hypertonie,1,38
637,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,375,PKV,,4,152
638,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,375,PKV,,1,38
639,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,377,PKV,,1,38
640,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,377,PKV,Hypertonie,1,38
641,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,,60,2277
642,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,Diabetes T2,1,38
643,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,,57,2163
644,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,Asthma,1,38
645,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,COPD,1,38
646,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,Chronische Herzkreislauf,1,38
647,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,Chronische Leberkrankheit,2,76
648,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,Diabetes T1,1,38
649,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,Diabetes T2,6,228
650,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89111,GKV,Hypertonie,6,228
651,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89112,GKV,,2,76
652,2024-37,Nordrhein-Westfalen,Region West,3,f,60-199,89112,GKV,Hypertonie,1,38
653,2024-37,Nordrhein-Westfalen,Region West,3,m,0-29,89112,GKV,,1,38
654,2024-37,Nordrhein-Westfalen,Region West,3,m,30-59,377,PKV,,1,38
655,2024-37,Nordrhein-Westfalen,Region West,3,m,30-59,89112,GKV,,7,266
656,2024-37,Nordrhein-Westfalen,Region West,3,m,30-59,89112,GKV,Chronische Leberkrankheit,1,38
657,2024-37,Nordrhein-Westfalen,Region West,3,m,30-59,89112,GKV,,9,342
658,2024-37,Nordrhein-Westfalen,Region West,3,m,60-199,*105,PKV,,1,38
659,2024-37,Nordrhein-Westfalen,Region West,3,m,60-199,1,PKV,,1,38
660,2024-37,Nordrhein-Westfalen,Region West,3,m,60-199,2,PKV,,1,38
661,2024-37,Nordrhein-Westfalen,Region West,3,m,60-199,2,PKV,,2,76
664,2024-37,Nordrhein-Westfalen,Region West,3,m,60-199,29,PKV,,1,38
665,2024-37,Nordrhein-Westfalen,Region West,3,m,60-199,375,PKV,,1,38
666,2024-37,Nordrhein-Westfalen,Region West,3,m,60-199,375,PKV,Hypertonie,1,38
