week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;risk_groups;absolute;extrapolated
2024-37;Berlin;Region Ost;3;m;30-59;89111;GKV;COPD;1;50
2024-37;Berlin;Region Ost;3;m;30-59;89111;GKV;nan;1;50
2024-37;Berlin;Region Ost;3;m;30-59;89112;GKV;Diabetes T2;1;50
2024-37;Berlin;Region Ost;3;m;30-59;89112;GKV;Hypertonie;2;101
2024-37;Berlin;Region Ost;3;m;30-59;89112;GKV;nan;5;251
2024-37;Berlin;Region Ost;3;m;60-199;375;PKV;nan;2;101
2024-37;Berlin;Region Ost;3;m;60-199;89111;GKV;Chronische Leberkrankheit;1;50
2024-37;Berlin;Region Ost;3;m;60-199;89111;GKV;Hypertonie;1;50
2024-37;Berlin;Region Ost;3;m;60-199;89111;GKV;nan;26;1308
2024-37;Berlin;Region Ost;3;m;60-199;89112;GKV;nan;2;101
2024-37;Brandenburg;Region Ost;1;f;0-29;89112;GKV;nan;2;10
2024-37;Brandenburg;Region Ost;1;f;30-59;89111;GKV;nan;1;5
2024-37;Brandenburg;Region Ost;1;f;30-59;89112;GKV;nan;5;26
2024-37;Brandenburg;Region Ost;1;f;60-199;375;PKV;nan;1;5
2024-37;Brandenburg;Region Ost;1;f;60-199;89111;GKV;Chronische Leberkrankheit;1;5
2024-37;Brandenburg;Region Ost;1;f;60-199;89111;GKV;Diabetes T2;2;10
2024-37;Brandenburg;Region Ost;1;f;60-199;89111;GKV;Hypertonie;3;16
2024-37;Brandenburg;Region Ost;1;f;60-199;89111;GKV;nan;26;136
2024-37;Brandenburg;Region Ost;1;f;60-199;89112;GKV;nan;1;5
2024-37;Brandenburg;Region Ost;1;m;0-29;89112;GKV;nan;1;5
2024-37;Brandenburg;Region Ost;1;m;30-59;89112;GKV;Hypertonie;1;5
2024-37;Brandenburg;Region Ost;1;m;30-59;89112;GKV;nan;7;37
2024-37;Brandenburg;Region Ost;1;m;60-199;375;PKV;nan;2;10
2024-37;Brandenburg;Region Ost;1;m;60-199;89111;GKV;COPD;2;10
2024-37;Brandenburg;Region Ost;1;m;60-199;89111;GKV;Chronische Herzkreislauf;3;16
2024-37;Brandenburg;Region Ost;1;m;60-199;89111;GKV;Diabetes T2;2;10
2024-37;Brandenburg;Region Ost;1;m;60-199;89111;GKV;Hypertonie;2;10
2024-37;Brandenburg;Region Ost;1;m;60-199;89111;GKV;nan;19;100
2024-37;Brandenburg;Region Ost;3;f;30-59;89112;GKV;nan;6;595
2024-37;Brandenburg;Region Ost;3;f;60-199;89111;GKV;Asthma;3;297
2024-37;Brandenburg;Region Ost;3;f;60-199;89111;GKV;Diabetes T2;3;297
2024-37;Brandenburg;Region Ost;3;f;60-199;89111;GKV;Hypertonie;4;397
2024-37;Brandenburg;Region Ost;3;f;60-199;89111;GKV;nan;16;1586
2024-37;Brandenburg;Region Ost;3;m;30-59;89112;GKV;nan;1;99
2024-37;Brandenburg;Region Ost;3;m;60-199;89111;GKV;Chronische Herzkreislauf;2;198
2024-37;Brandenburg;Region Ost;3;m;60-199;89111;GKV;Chronische Leberkrankheit;1;99
2024-37;Brandenburg;Region Ost;3;m;60-199;89111;GKV;Diabetes T2;3;297
2024-37;Brandenburg;Region Ost;3;m;60-199;89111;GKV;Hypertonie;5;496
2024-37;Brandenburg;Region Ost;3;m;60-199;89111;GKV;nan;14;1388
2024-37;Brandenburg;Region Ost;3;m;60-199;89112;GKV;Chronische Herzkreislauf;1;99
2024-37;Brandenburg;Region Ost;3;m;60-199;89112;GKV;Hypertonie;1;99
2024-37;Bremen;Region Nord;1;f;60-199;375;PKV;nan;1;35
2024-37;Bremen;Region Nord;1;f;60-199;377;PKV;nan;1;35
2024-37;Bremen;Region Nord;1;f;60-199;89111;GKV;Diabetes T2;1;35
2024-37;Bremen;Region Nord;1;f;60-199;89111;GKV;nan;6;208
2024-37;Bremen;Region Nord;1;m;60-199;377;PKV;nan;1;35
2024-37;Bremen;Region Nord;1;m;60-199;89111;GKV;nan;1;35
2024-37;Bremen;Region Nord;3;f;30-59;89112;GKV;Chronische Leberkrankheit;1;30
2024-37;Bremen;Region Nord;3;f;30-59;89112;GKV;Diabetes T2;1;30
2024-37;Bremen;Region Nord;3;f;30-59;89112;GKV;nan;3;89
2024-37;Bremen;Region Nord;3;f;60-199;377;PKV;nan;3;88
2024-37;Bremen;Region Nord;3;f;60-199;89111;GKV;nan;6;178
2024-37;Bremen;Region Nord;3;m;30-59;89112;GKV;nan;2;59
2024-37;Bremen;Region Nord;3;m;60-199;377;PKV;nan;1;30
2024-37;Bremen;Region Nord;3;m;60-199;89111;GKV;nan;6;177
2024-37;Hamburg;Region Nord;1;f;30-59;89112;GKV;nan;3;83
2024-37;Hamburg;Region Nord;1;f;60-199;375;PKV;nan;1;28
2024-37;Hamburg;Region Nord;1;f;60-199;89111;GKV;nan;1;28
2024-37;Hamburg;Region Nord;1;m;30-59;89112;GKV;nan;4;111
2024-37;Hamburg;Region Nord;1;m;60-199;89111;GKV;Diabetes T2;1;28
2024-37;Hamburg;Region Nord;1;m;60-199;89111;GKV;Hypertonie;1;28
2024-37;Hamburg;Region Nord;1;m;60-199;89111;GKV;nan;2;55
2024-37;Hamburg;Region Nord;1;m;60-199;89112;GKV;nan;1;28
2024-37;Hamburg;Region Nord;3;f;30-59;89112;GKV;nan;1;44
2024-37;Hamburg;Region Nord;3;f;60-199;375;PKV;nan;1;44
2024-37;Hamburg;Region Nord;3;f;60-199;89111;GKV;nan;3;131
2024-37;Hamburg;Region Nord;3;m;30-59;89112;GKV;nan;1;44
2024-37;Hamburg;Region Nord;3;m;60-199;89111;GKV;nan;7;307
2024-37;Hessen;Region West;1;f;0-29;89112;GKV;nan;1;38
2024-37;Hessen;Region West;1;f;30-59;89111;GKV;nan;2;75
2024-37;Hessen;Region West;1;f;30-59;89112;GKV;nan;17;638
2024-37;Hessen;Region West;1;f;30-59;89112Y;GKV;nan;1;38
2024-37;Hessen;Region West;1;f;60-199;1ZT;PKV;nan;1;38
2024-37;Hessen;Region West;1;f;60-199;89111;GKV;Chronische Leberkrankheit;1;38
2024-37;Hessen;Region West;1;f;60-199;89111;GKV;Diabetes T2;1;38
2024-37;Hessen;Region West;1;f;60-199;89111;GKV;Hypertonie;3;113
2024-37;Hessen;Region West;1;f;60-199;89111;GKV;nan;48;1802
2024-37;Hessen;Region West;1;f;60-199;89112;GKV;nan;1;38
2024-37;Hessen;Region West;1;m;30-59;89112;GKV;nan;8;300
2024-37;Hessen;Region West;1;m;60-199;375;PKV;nan;4;151
2024-37;Hessen;Region West;1;m;60-199;5;PKV;Diabetes T2;1;38
2024-37;Hessen;Region West;1;m;60-199;5;PKV;Hypertonie;1;38
2024-37;Hessen;Region West;1;m;60-199;89111;GKV;Chronische Herzkreislauf;1;38
2024-37;Hessen;Region West;1;m;60-199;89111;GKV;Hypertonie;1;38
2024-37;Hessen;Region West;1;m;60-199;89111;GKV;nan;44;1652
2024-37;Hessen;Region West;2;f;60-199;89111;GKV;nan;2;0
2024-37;Hessen;Region West;2;m;30-59;89112;GKV;nan;2;0
2024-37;Hessen;Region West;2;m;60-199;89111;GKV;nan;1;0
2024-37;Hessen;Region West;3;f;30-59;89112;GKV;nan;1;48
2024-37;Hessen;Region West;3;f;60-199;375;GKV;Hypertonie;1;48
2024-37;Hessen;Region West;3;f;60-199;375;GKV;nan;1;48
2024-37;Hessen;Region West;3;f;60-199;375;PKV;nan;2;96
2024-37;Hessen;Region West;3;f;60-199;89111;GKV;Hypertonie;1;48
2024-37;Hessen;Region West;3;f;60-199;89111;GKV;nan;16;767
2024-37;Hessen;Region West;3;f;60-199;A76;PKV;nan;1;48
2024-37;Hessen;Region West;3;m;30-59;34;PKV;nan;1;48
2024-37;Hessen;Region West;3;m;30-59;89112;GKV;nan;4;192
2024-37;Hessen;Region West;3;m;30-59;89112Y;GKV;nan;1;48
2024-37;Hessen;Region West;3;m;60-199;375;GKV;nan;1;48
2024-37;Hessen;Region West;3;m;60-199;375;PKV;nan;3;144
2024-37;Hessen;Region West;3;m;60-199;89111;GKV;Diabetes T2;1;48
2024-37;Hessen;Region West;3;m;60-199;89111;GKV;Hypertonie;1;48
2024-37;Hessen;Region West;3;m;60-199;89111;GKV;nan;16;766
2024-37;Mecklenburg-Vorpommern;Region Ost;1;f;30-59;89112;GKV;nan;1;41
2024-37;Mecklenburg-Vorpommern;Region Ost;1;f;60-199;89111;GKV;Hypertonie;1;41
2024-37;Mecklenburg-Vorpommern;Region Ost;1;f;60-199;89111;GKV;nan;9;368
2024-37;Mecklenburg-Vorpommern;Region Ost;1;m;30-59;89112;GKV;nan;1;41
2024-37;Mecklenburg-Vorpommern;Region Ost;1;m;60-199;89111;GKV;nan;4;164
2024-37;Mecklenburg-Vorpommern;Region Ost;3;f;60-199;89111;GKV;nan;4;229
2024-37;Mecklenburg-Vorpommern;Region Ost;3;m;60-199;89111;GKV;Hypertonie;1;57
2024-37;Mecklenburg-Vorpommern;Region Ost;3;m;60-199;89111;GKV;nan;6;344
2024-37;Niedersachsen;Region Nord;1;f;60-199;375;PKV;nan;1;38
2024-37;Niedersachsen;Region Nord;1;f;60-199;89111;GKV;Chronische Leberkrankheit;1;38
2024-37;Niedersachsen;Region Nord;1;f;60-199;89111;GKV;Diabetes T2;1;38
2024-37;Niedersachsen;Region Nord;1;f;60-199;89111;GKV;Hypertonie;1;38
2024-37;Niedersachsen;Region Nord;1;f;60-199;89111;GKV;nan;34;1298
2024-37;Niedersachsen;Region Nord;1;m;0-29;89112;GKV;nan;1;38
2024-37;Niedersachsen;Region Nord;1;m;30-59;89112;GKV;nan;3;115
2024-37;Niedersachsen;Region Nord;1;m;60-199;29016;PKV;nan;1;38
2024-37;Niedersachsen;Region Nord;1;m;60-199;375;GKV;nan;1;38
2024-37;Niedersachsen;Region Nord;1;m;60-199;375;PKV;nan;3;115
2024-37;Niedersachsen;Region Nord;1;m;60-199;89111;GKV;Diabetes T1;1;38
2024-37;Niedersachsen;Region Nord;1;m;60-199;89111;GKV;Hypertonie;2;76
2024-37;Niedersachsen;Region Nord;1;m;60-199;89111;GKV;nan;24;917
2024-37;Niedersachsen;Region Nord;2;f;0-29;89112;GKV;nan;1;23
2024-37;Niedersachsen;Region Nord;2;f;30-59;89112;GKV;nan;2;46
2024-37;Niedersachsen;Region Nord;2;f;60-199;89111;GKV;nan;3;69
2024-37;Niedersachsen;Region Nord;2;m;0-29;89112;GKV;nan;1;23
2024-37;Niedersachsen;Region Nord;2;m;60-199;89111;GKV;nan;1;23
2024-37;Niedersachsen;Region Nord;3;f;30-59;3561;PKV;nan;1;41
2024-37;Niedersachsen;Region Nord;3;f;30-59;89112;GKV;nan;3;124
2024-37;Niedersachsen;Region Nord;3;f;60-199;1;PKV;nan;1;41
2024-37;Niedersachsen;Region Nord;3;f;60-199;3;PKV;nan;1;41
2024-37;Niedersachsen;Region Nord;3;f;60-199;3561;PKV;nan;2;83
2024-37;Niedersachsen;Region Nord;3;f;60-199;375;PKV;nan;1;41
2024-37;Niedersachsen;Region Nord;3;f;60-199;89111;GKV;COPD;1;41
2024-37;Niedersachsen;Region Nord;3;f;60-199;89111;GKV;Diabetes T2;2;83
2024-37;Niedersachsen;Region Nord;3;f;60-199;89111;GKV;nan;18;742
2024-37;Niedersachsen;Region Nord;3;m;30-59;89112;GKV;Asthma;1;41
2024-37;Niedersachsen;Region Nord;3;m;30-59;89112;GKV;Chronische Leberkrankheit;1;41
2024-37;Niedersachsen;Region Nord;3;m;30-59;89112;GKV;Diabetes T2;1;41
2024-37;Niedersachsen;Region Nord;3;m;30-59;89112;GKV;Hypertonie;1;41
2024-37;Niedersachsen;Region Nord;3;m;30-59;89112;GKV;nan;1;41
2024-37;Niedersachsen;Region Nord;3;m;60-199;1;PKV;nan;1;41
2024-37;Niedersachsen;Region Nord;3;m;60-199;2;PKV;nan;1;41
2024-37;Niedersachsen;Region Nord;3;m;60-199;375;PKV;nan;1;41
2024-37;Niedersachsen;Region Nord;3;m;60-199;7;PKV;nan;1;41
2024-37;Niedersachsen;Region Nord;3;m;60-199;89111;GKV;Diabetes T2;1;41
2024-37;Niedersachsen;Region Nord;3;m;60-199;89111;GKV;nan;13;536
2024-37;Nordrhein-Westfalen;Region West;1;f;0-29;89112;GKV;nan;3;96
2024-37;Nordrhein-Westfalen;Region West;1;f;30-59;375;PKV;nan;1;32
2024-37;Nordrhein-Westfalen;Region West;1;f;30-59;89111;GKV;nan;3;96
2024-37;Nordrhein-Westfalen;Region West;1;f;30-59;89112;GKV;Asthma;1;32
2024-37;Nordrhein-Westfalen;Region West;1;f;30-59;89112;GKV;COPD;1;32
2024-37;Nordrhein-Westfalen;Region West;1;f;30-59;89112;GKV;Diabetes T2;1;32
2024-37;Nordrhein-Westfalen;Region West;1;f;30-59;89112;GKV;Hypertonie;4;128
2024-37;Nordrhein-Westfalen;Region West;1;f;30-59;89112;GKV;nan;38;1221
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;375;PKV;nan;7;225
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;377;PKV;Hypertonie;1;32
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;377;PKV;nan;1;32
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;89111;GKV;COPD;3;96
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;89111;GKV;Chronische Herzkreislauf;2;64
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;89111;GKV;Chronische Leberkrankheit;4;128
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;89111;GKV;Diabetes T2;9;289
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;89111;GKV;Hypertonie;4;128
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;89111;GKV;nan;156;5012
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;89112;GKV;Hypertonie;1;32
2024-37;Nordrhein-Westfalen;Region West;1;f;60-199;89112;GKV;nan;7;225
2024-37;Nordrhein-Westfalen;Region West;1;m;0-29;89111;GKV;nan;1;32
2024-37;Nordrhein-Westfalen;Region West;1;m;0-29;89112;GKV;nan;6;193
2024-37;Nordrhein-Westfalen;Region West;1;m;30-59;89111;GKV;nan;2;64
2024-37;Nordrhein-Westfalen;Region West;1;m;30-59;89112;GKV;Asthma;1;32
2024-37;Nordrhein-Westfalen;Region West;1;m;30-59;89112;GKV;Chronische Leberkrankheit;1;32
2024-37;Nordrhein-Westfalen;Region West;1;m;30-59;89112;GKV;Diabetes T2;1;32
2024-37;Nordrhein-Westfalen;Region West;1;m;30-59;89112;GKV;Hypertonie;4;128
2024-37;Nordrhein-Westfalen;Region West;1;m;30-59;89112;GKV;nan;44;1414
2024-37;Nordrhein-Westfalen;Region West;1;m;30-59;89112Y;GKV;Chronische Leberkrankheit;1;32
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;1;PKV;nan;1;32
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;375;PKV;nan;11;353
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;377;PKV;nan;4;128
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;89111;GKV;Asthma;2;64
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;89111;GKV;COPD;4;128
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;89111;GKV;Chronische Herzkreislauf;6;192
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;89111;GKV;Diabetes T1;1;32
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;89111;GKV;Diabetes T2;7;225
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;89111;GKV;Hypertonie;7;225
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;89111;GKV;nan;148;4754
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;89112;GKV;Diabetes T2;1;32
2024-37;Nordrhein-Westfalen;Region West;1;m;60-199;89112;GKV;nan;9;289
2024-37;Nordrhein-Westfalen;Region West;2;f;0-29;89112;GKV;nan;1;55
2024-37;Nordrhein-Westfalen;Region West;2;f;30-59;89112;GKV;nan;7;387
2024-37;Nordrhein-Westfalen;Region West;2;f;60-199;89111;GKV;Diabetes T2;1;55
2024-37;Nordrhein-Westfalen;Region West;2;f;60-199;89111;GKV;Hypertonie;2;110
2024-37;Nordrhein-Westfalen;Region West;2;f;60-199;89111;GKV;nan;19;1050
2024-37;Nordrhein-Westfalen;Region West;2;f;60-199;89112;GKV;nan;1;55
2024-37;Nordrhein-Westfalen;Region West;2;m;0-29;89112;GKV;nan;3;166
2024-37;Nordrhein-Westfalen;Region West;2;m;30-59;89112;GKV;Asthma;1;55
2024-37;Nordrhein-Westfalen;Region West;2;m;30-59;89112;GKV;Chronische Herzkreislauf;1;55
2024-37;Nordrhein-Westfalen;Region West;2;m;30-59;89112;GKV;Chronische Leberkrankheit;1;55
2024-37;Nordrhein-Westfalen;Region West;2;m;30-59;89112;GKV;Diabetes T2;1;55
2024-37;Nordrhein-Westfalen;Region West;2;m;30-59;89112;GKV;Hypertonie;1;55
2024-37;Nordrhein-Westfalen;Region West;2;m;30-59;89112;GKV;nan;7;387
2024-37;Nordrhein-Westfalen;Region West;2;m;60-199;89111;GKV;Hypertonie;2;110
2024-37;Nordrhein-Westfalen;Region West;2;m;60-199;89111;GKV;nan;20;1105
2024-37;Nordrhein-Westfalen;Region West;2;m;60-199;89112;GKV;Chronische Leberkrankheit;1;55
2024-37;Nordrhein-Westfalen;Region West;2;m;60-199;89112;GKV;Hypertonie;1;55
2024-37;Nordrhein-Westfalen;Region West;3;f;0-29;89112;GKV;nan;2;76
2024-37;Nordrhein-Westfalen;Region West;3;f;30-59;1;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;30-59;375;PKV;nan;3;114
2024-37;Nordrhein-Westfalen;Region West;3;f;30-59;89111;GKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;30-59;89112;GKV;Diabetes T2;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;30-59;89112;GKV;nan;15;570
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;1;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;2;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;3;PKV;Asthma;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;3;PKV;Chronische Leberkrankheit;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;3;PKV;Hypertonie;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;3;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;375;PKV;nan;5;190
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;377;PKV;Hypertonie;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;377;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;Asthma;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;COPD;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;Chronische Herzkreislauf;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;Chronische Leberkrankheit;2;76
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;Diabetes T1;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;Diabetes T2;7;266
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;Hypertonie;6;228
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;nan;117;4440
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89112;GKV;Hypertonie;1;38
2024-37;Nordrhein-Westfalen;Region West;3;f;60-199;89112;GKV;nan;2;76
2024-37;Nordrhein-Westfalen;Region West;3;m;0-29;89112;GKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;m;30-59;377;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;Chronische Leberkrankheit;1;38
2024-37;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;nan;16;608
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;*105;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;1;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;2;PKV;nan;3;114
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;29;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;375;PKV;Hypertonie;1;38
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;375;PKV;nan;1;38
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;377;PKV;nan;3;114
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;COPD;1;38
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;Chronische Herzkreislauf;2;76
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;Chronische Leberkrankheit;2;76
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;Diabetes T2;5;190
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;Hypertonie;5;190
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;nan;91;3454
2024-37;Nordrhein-Westfalen;Region West;3;m;60-199;89112;GKV;nan;5;190
2024-37;Rheinland-Pfalz;Region West;1;f;30-59;89112;GKV;Asthma;1;49
2024-37;Rheinland-Pfalz;Region West;1;f;30-59;89112;GKV;nan;2;99
2024-37;Rheinland-Pfalz;Region West;1;f;60-199;89111;GKV;nan;18;887
2024-37;Rheinland-Pfalz;Region West;1;m;30-59;377;PKV;nan;1;49
2024-37;Rheinland-Pfalz;Region West;1;m;60-199;375;PKV;nan;1;49
2024-37;Rheinland-Pfalz;Region West;1;m;60-199;377;PKV;nan;1;49
2024-37;Rheinland-Pfalz;Region West;1;m;60-199;5;PKV;nan;1;49
2024-37;Rheinland-Pfalz;Region West;1;m;60-199;89111;GKV;nan;13;641
2024-37;Rheinland-Pfalz;Region West;2;f;60-199;89111;GKV;nan;1;8
2024-37;Saarland;Region West;1;f;60-199;89111;GKV;Chronische Herzkreislauf;1;20
2024-37;Saarland;Region West;1;f;60-199;89111;GKV;Chronische Leberkrankheit;2;40
2024-37;Saarland;Region West;1;f;60-199;89111;GKV;Diabetes T2;1;20
2024-37;Saarland;Region West;1;f;60-199;89111;GKV;Hypertonie;1;20
2024-37;Saarland;Region West;1;f;60-199;89111;GKV;nan;7;141
2024-37;Saarland;Region West;1;m;60-199;375;PKV;nan;1;20
2024-37;Saarland;Region West;1;m;60-199;89111;GKV;nan;4;80
2024-37;Saarland;Region West;3;f;30-59;89112;GKV;nan;1;33
2024-37;Saarland;Region West;3;f;60-199;89111;GKV;nan;5;166
2024-37;Saarland;Region West;3;m;60-199;375;PKV;nan;1;33
2024-37;Saarland;Region West;3;m;60-199;89111;GKV;Hypertonie;1;33
2024-37;Sachsen;Region Ost;1;f;60-199;89111;GKV;Asthma;3;335
2024-37;Sachsen;Region Ost;1;f;60-199;89111;GKV;Diabetes T2;3;335
2024-37;Sachsen;Region Ost;1;f;60-199;89111;GKV;Hypertonie;3;335
2024-37;Sachsen;Region Ost;1;f;60-199;89111;GKV;nan;16;1785
2024-37;Sachsen;Region Ost;1;f;60-199;89112;GKV;Hypertonie;1;112
2024-37;Sachsen;Region Ost;1;m;60-199;89111;GKV;Asthma;1;112
2024-37;Sachsen;Region Ost;1;m;60-199;89111;GKV;nan;14;1562
2024-37;Sachsen;Region Ost;3;f;60-199;89111;GKV;Diabetes T2;1;74
2024-37;Sachsen;Region Ost;3;f;60-199;89111;GKV;nan;3;221
2024-37;Sachsen;Region Ost;3;m;60-199;89111;GKV;nan;5;368
2024-37;Sachsen-Anhalt;Region Ost;1;f;0-29;89112;GKV;nan;1;45
2024-37;Sachsen-Anhalt;Region Ost;1;f;30-59;89112;GKV;Asthma;1;45
2024-37;Sachsen-Anhalt;Region Ost;1;f;30-59;89112;GKV;nan;4;180
2024-37;Sachsen-Anhalt;Region Ost;1;f;60-199;375;PKV;nan;1;45
2024-37;Sachsen-Anhalt;Region Ost;1;f;60-199;89111;GKV;Diabetes T2;2;90
2024-37;Sachsen-Anhalt;Region Ost;1;f;60-199;89111;GKV;Hypertonie;3;135
2024-37;Sachsen-Anhalt;Region Ost;1;f;60-199;89111;GKV;nan;62;2784
2024-37;Sachsen-Anhalt;Region Ost;1;m;30-59;89112;GKV;Asthma;1;45
2024-37;Sachsen-Anhalt;Region Ost;1;m;30-59;89112;GKV;Chronische Leberkrankheit;1;45
2024-37;Sachsen-Anhalt;Region Ost;1;m;30-59;89112;GKV;nan;8;359
2024-37;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;Chronische Herzkreislauf;2;90
2024-37;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;Diabetes T2;4;180
2024-37;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;Hypertonie;4;180
2024-37;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;nan;39;1751
2024-37;Sachsen-Anhalt;Region Ost;2;f;30-59;89111;GKV;nan;1;52
2024-37;Sachsen-Anhalt;Region Ost;3;f;30-59;89112;GKV;nan;1;50
2024-37;Sachsen-Anhalt;Region Ost;3;f;60-199;89111;GKV;nan;1;50
2024-37;Sachsen-Anhalt;Region Ost;3;f;60-199;89112;GKV;nan;2;100
2024-37;Sachsen-Anhalt;Region Ost;3;m;30-59;89112;GKV;nan;1;50
2024-37;Sachsen-Anhalt;Region Ost;3;m;60-199;2;PKV;nan;1;50
2024-37;Sachsen-Anhalt;Region Ost;3;m;60-199;89111;GKV;nan;2;100
2024-37;Sachsen-Anhalt;Region Ost;3;m;60-199;89112;GKV;nan;1;50
2024-37;Schleswig-Holstein;Region Nord;1;f;0-29;89112;GKV;nan;1;31
2024-37;Schleswig-Holstein;Region Nord;1;f;30-59;89111;GKV;nan;1;31
2024-37;Schleswig-Holstein;Region Nord;1;f;30-59;89112;GKV;Asthma;1;31
2024-37;Schleswig-Holstein;Region Nord;1;f;30-59;89112;GKV;nan;6;184
2024-37;Schleswig-Holstein;Region Nord;1;f;60-199;375;PKV;Hypertonie;1;31
2024-37;Schleswig-Holstein;Region Nord;1;f;60-199;89111;GKV;Diabetes T2;2;61
2024-37;Schleswig-Holstein;Region Nord;1;f;60-199;89111;GKV;Hypertonie;1;31
2024-37;Schleswig-Holstein;Region Nord;1;f;60-199;89111;GKV;nan;14;429
2024-37;Schleswig-Holstein;Region Nord;1;f;60-199;89112;GKV;nan;1;31
2024-37;Schleswig-Holstein;Region Nord;1;m;30-59;89112;GKV;Asthma;1;31
2024-37;Schleswig-Holstein;Region Nord;1;m;30-59;89112;GKV;nan;7;215
2024-37;Schleswig-Holstein;Region Nord;1;m;60-199;375;PKV;nan;1;31
2024-37;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;Chronische Herzkreislauf;2;61
2024-37;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;Diabetes T2;1;31
2024-37;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;Hypertonie;3;92
2024-37;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;nan;14;428
2024-37;Schleswig-Holstein;Region Nord;1;m;60-199;89112;GKV;nan;1;31
2024-37;Schleswig-Holstein;Region Nord;3;f;0-29;89112;GKV;nan;1;19
2024-37;Schleswig-Holstein;Region Nord;3;f;30-59;89112;GKV;nan;12;231
